"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Racine, WI",5.46753794989541e-05,0.0213950669791254,0.00615098958406192,0.00243810964110022,0.705475673861818,6.06988938879415e-07,0.147003273751559,0.116391865297019,0.000123792641897984,0.000893899555090658,7.20463198894872e-05
"Raleigh, NC",0.000642113872670014,8.28414060976771e-05,0.00247326896983779,0.000230290204164998,1.13126857163961e-05,0.00104712242274339,0.981132954304373,0.00898799715154777,4.91465175917436e-07,0.00363020494259625,0.00176140257507677
"Rapid City, SD",0.96748169100751,3.83674149924985e-06,0.0175457910567016,8.96871450487017e-07,5.46561953740836e-12,8.8747962832443e-05,0.00181955220832887,0.0130216078324326,1.9549684332335e-07,2.33207417424214e-05,1.43600751936953e-05
"Reading, PA",0.000764842175299122,0.00773140994456459,0.00448497899506846,0.000852687063150929,0.00201381677162507,2.99952755048251e-05,0.917527129572782,0.0112741248885442,1.26538771011426e-05,0.0552857496274115,2.26118089479498e-05
"Red Bluff, CA",0.00134764871374738,0.522565502562463,0.0340904460507261,0.15569753570323,0.00375474560288392,7.98370610629555e-06,0.0125069676568139,0.00129531482340509,0.263632510628038,0.00505837144864651,4.29731039397929e-05
"Redding, CA",0.00764028114429216,0.0271241250459057,0.00556119696535096,0.296752109390432,2.270605863003e-05,0.00178509339797535,0.633499074908122,0.00812727349027377,0.00550762363927764,0.0130143669776679,0.000966148982072622
"Red Wing, MN",0.000813570515307571,1.84261547560387e-05,0.00958113432175942,1.84467723840296e-05,1.85951459405259e-05,2.76085143191136e-10,0.000790215348757013,0.988683521333873,1.78088095853972e-05,1.01525749801024e-06,5.72660640544274e-05
"Reno, NV",0.0743559869463899,0.000274199565479734,0.014921191648567,0.00213694491729243,3.8030183724148e-08,0.0010580667854975,0.812386788045841,0.00332697487793428,4.29327347543174e-05,0.0906714459374325,0.000825430510627412
"Rexburg, ID",8.79301492503373e-07,1.25925777470365e-11,0.00998733340627676,2.5877504201251e-08,1.48555476647757e-11,4.53788339820938e-09,1.10558980761576e-06,1.79221525698062e-07,1.65877665162492e-07,5.48014086069357e-08,0.990010251358988
"Richmond, IN",1.29058946258078e-07,0.000185259397124198,0.176430278715832,1.59987903610247e-06,0.822024376039567,6.28381239947708e-09,1.65585842640361e-06,0.000186508050369899,0.000106254130026798,1.62942518026017e-08,0.00106391629260784
"Richmond, VA",0.00069426714408298,0.00451261862400105,0.00195309090178142,0.0262913475262908,0.000349962488595134,0.00284072977307223,0.886473677615879,0.0733660642215141,6.42019171507432e-05,0.000489116447670058,0.00296492333996278
"Richmond-Berea, KY",0.000889049865355766,0.0917997827609844,0.0198741179341112,0.526776431504875,0.00336248479206012,0.0706412284863418,0.184350591461745,0.0410192642814455,0.00897123204418334,7.72055840686447e-05,0.0522386112848297
"Riverside-San Bernardino-Ontario, CA",2.24120295267238e-05,2.95161755169491e-12,0.00745343932608578,1.6818872849827e-14,1.78769655248911e-13,1.94647851187235e-16,8.43064007040524e-07,1.18293525655439e-10,1.59565840710767e-11,0.992523305056617,3.86366322476148e-10
"Riverton, WY",0.519486195411709,0.000254415407138074,0.142198443125531,2.54598623771978e-05,1.9393296212264e-09,0.000103819820502642,6.53632157703805e-05,0.337646860840532,7.4360893336252e-05,2.47520005567964e-08,0.000145054731773208
"Roanoke, VA",0.00086557347764048,0.337890502438317,0.00331024072425683,0.130874483428053,0.00688021761759603,0.0319030810430121,0.450050818787006,0.0364871868665048,0.000823016605713145,0.000520979866259957,0.000393899145641515
"Roanoke Rapids, NC",0.000501174208657792,0.0216603428040269,0.00926661525721663,0.100532312357356,2.64185943205364e-05,1.44965166551185e-07,0.00019967897916631,0.000457506661880043,0.867276074714781,2.69106361919766e-05,5.28208212364708e-05
"Rochelle, IL",0.00724509796169106,0.171351395357747,0.0558980053708469,0.000334303033432924,0.00122199281004648,0.509605357389084,0.0140369016958351,0.240107436969877,1.36871414069949e-05,1.93172128761628e-06,0.000183890548745182
"Rochester, MN",0.000474382781441521,7.38252383530108e-05,0.00791321382101231,4.1339214343566e-05,0.000302434490714471,5.6277025288568e-06,0.0655750910564473,0.924261074155585,6.03419992585492e-07,1.2092638383968e-05,0.0013403154811969
"Rochester, NY",6.93423984196885e-05,0.00625701422468838,0.00320370828285936,0.0198496876356094,0.0337264371070581,9.02676963605038e-05,0.899210995169611,0.032473802554678,0.000122849879687113,0.00228316008752675,0.00271273496350161
"Rockford, IL",0.000479310429185896,0.00456921522554292,0.0157369460440094,0.0416512264845567,0.031857467979335,4.87561630363349e-08,0.333628800904531,0.563930017495537,0.0039557986936631,0.00243018589620561,0.00176098209127019
"Rockingham, NC",0.00450987476065424,0.101987605100198,0.0160279370537762,0.281373799605703,3.06803035199662e-05,3.74627062649101e-06,0.00416647154976018,0.00133180153714679,0.58956178993175,0.000950719990902052,5.5573895962665e-05
"Rock Springs, WY",0.0817258368961589,0.000365665119316458,0.0135875072637418,0.000233712042403559,2.15837830317859e-07,8.2007078424036e-08,0.00385921895514226,0.900069306829981,0.000130077321779081,1.50193582500096e-05,1.33583683185089e-05
"Rocky Mount, NC",0.00199217914535967,0.10433066506133,0.00432732157582095,0.663558840466087,8.33092066342072e-05,1.89303295191735e-05,0.0116725886477622,0.00570484440883642,0.207942530727553,0.00024168495228388,0.000127105478813038
"Rolla, MO",0.00133852653686296,0.0183041488064492,0.0290839057255814,0.688774765818379,0.000318744532236647,0.00135487812446621,0.0223482469386302,0.0635287296131141,0.0704123795460132,8.81614672732644e-06,0.10452685821154
"Rome, GA",0.000874944155069969,0.130094393182706,0.00726750681660992,0.303933982947474,0.0074796715741313,3.34702667056598e-05,0.496030313440759,0.0104347945056469,0.0162660173208843,0.0273300309289029,0.000254874861110346
"Roseburg, OR",0.000461336522981197,6.54776164097263e-05,0.995753959148587,9.91718666594531e-09,6.35232790399618e-08,0.00367867320273353,9.58092473247122e-07,5.72173282428631e-07,6.68209719351245e-07,5.43702001069695e-07,3.77378913466337e-05
"Roswell, NM",0.985586042918174,2.45533609297796e-06,0.0142905337470195,5.91021182722101e-07,3.18865269841383e-14,2.31538783990619e-07,8.06080460040121e-06,8.99527443143036e-05,1.3140822655731e-05,8.74679817571518e-06,2.44268968718379e-07
"Russellville, AR",0.00335893799930545,0.272070716573735,0.00389421735646103,0.594928841625671,0.000199866637174004,0.0117483132943552,0.0431646066559204,0.0527923769368689,0.0171624109289486,2.383834686792e-05,0.000655873644692113
"Ruston, LA",7.1223197485508e-06,1.24759706778486e-09,0.0727509087023873,3.32510201664759e-05,2.56700175610996e-09,2.04747428066515e-12,9.4790293094689e-06,1.9067840936358e-06,0.00359343065177315,2.22455784537724e-05,0.923581652097421
"Rutland, VT",0.00225817406210719,0.0154497028937991,0.0946413408808696,5.60546265833781e-05,0.00125479113550015,0.581011573661523,0.297443357994253,0.00423688650381818,9.2727137813019e-07,0.00307481178421481,0.000572379185953157
"Sacramento--Roseville--Arden-Arcade, CA",0.000119502776933354,1.54999104773321e-07,0.00333563299053797,1.67373949238368e-06,6.29508509559388e-08,1.27003555524715e-09,0.0452364321242041,1.04067711036751e-05,3.67170223936115e-07,0.951244980474575,5.07847329384527e-05
"Safford, AZ",0.932348985617234,0.00259261810117038,0.0578874763308673,0.00010770669593524,4.13586804227875e-10,0.00362703238535818,0.00203894640335464,0.000383403611841625,0.00012871658109009,0.000880624808446764,4.48905111530595e-06
"Saginaw, MI",8.80724183702035e-07,0.000460681230674875,0.0106056026349701,0.00053263723841408,0.982045583858159,5.36116679082308e-11,0.00298116507710513,0.0010748476603926,0.0013091433885311,0.000807939199397229,0.000181518934560754
"St. Cloud, MN",0.000761508813816397,0.00780190673803008,0.00375474437849934,0.0225522817828238,0.00209422912870172,0.000466127909223613,0.343268933817007,0.616179385167634,0.000127356733564491,5.39105772678775e-05,0.00293961495343177
"St. George, UT",0.126788260910823,0.00173648041184315,0.0109054464112593,0.00933430237415205,1.70485688741637e-07,0.0116601364629899,0.762197244894185,0.0731079548861176,7.6451087638972e-05,0.00279983108371107,0.00139372099159175
"St. Joseph, MO-KS",0.0043859234707903,0.00358433768867815,0.0103202184539897,0.00569375643133611,4.98090342597146e-05,6.20954623283983e-08,0.00159885801168642,0.969639348225388,0.00464706802544557,1.44860719633469e-06,7.91699557673139e-05
"St. Louis, MO-IL",0.000650713812157342,0.000670979408284035,0.0160756864806658,0.00765865027381896,0.00419990341676053,1.09687210769937e-08,0.79583947550941,0.11584833031629,0.000701614624897735,0.0574487267002581,0.000905908488735995
"St. Marys, GA",0.00202635306500891,0.0168711642455187,0.00291478915976984,0.0438919919983079,0.000191442918216862,0.0495632371102657,0.805021719381544,0.0763846227021133,0.00010343723024075,0.000311455090593694,0.00271978709841991
"Salem, OH",1.10598410878847e-05,0.0798864652757282,0.0211945285810371,0.000333444365259835,0.879459721364287,4.54340175985884e-06,0.000183365891608923,0.0183869893149156,0.000494420607888605,1.7147965009487e-07,4.52898767775572e-05
"Salem, OR",0.00550221266334428,0.0206282987766938,0.00507147309613955,0.0049086393777802,1.96274679485989e-05,0.61585079185385,0.337071080716034,0.00990729688169687,2.05033898751514e-05,0.000555436466349433,0.000464639310288103
"Salina, KS",0.000707962187235208,0.0741712315430743,0.00293644830999206,0.159791718824705,0.00872709515209502,0.000949176969595753,0.397955654197137,0.352305092952072,0.00110027400088853,0.000117248391539896,0.00123809747166582
"Salinas, CA",0.06384774555789,0.00692168964258701,0.0169444306035222,0.00848968320608919,1.03344484480286e-06,0.000538550425380687,0.684961151775394,0.0033101995414371,0.000402432530718823,0.214494793587448,8.82896846880228e-05
"Salisbury, MD-DE",0.000769282775641046,0.114077265173444,0.00353322655097419,0.0891352442246374,0.00475151944921327,0.000614914199070679,0.761718599789295,0.0116560077918763,0.00119977970217901,0.0123858452268315,0.000158315116837544
"Salt Lake City, UT",0.0122303096375591,0.000143069921015779,0.00708428664238508,4.67265351286788e-05,5.59541667279817e-07,0.000122846706020602,0.834653344086625,0.00304316614950682,6.00804218429123e-07,0.142635185519002,3.99044568718806e-05
"San Angelo, TX",0.978772190448621,0.000182128058723787,0.0189988087774777,9.92586150233916e-05,1.37982891348882e-11,0.000128314789246244,0.000587474977925739,0.00101863828624196,0.000135365832040323,7.09078729876341e-05,6.9123279147211e-06
"San Antonio-New Braunfels, TX",0.06491131573258,0.00344427803255567,0.00627052558741488,0.0139805480310282,1.03665571633686e-06,0.000311296415436807,0.826005095867565,0.0738873533366589,0.000199158343969385,0.0107916264123045,0.000197765584770744
"San Diego-Carlsbad, CA",1.33418034432968e-05,4.57160444427716e-11,0.00211018551750426,6.37041431767086e-11,1.07091049214605e-10,4.69820751051445e-13,0.000836015011876786,6.5315123623372e-08,1.39645806198331e-10,0.997039250678166,1.14131725924543e-06
"Sandusky, OH",2.64846654591103e-08,0.000168021466060102,0.00161176811672093,1.7555873964021e-06,0.998083619224997,4.86932549062344e-10,4.49960746329757e-05,7.92585066975383e-05,3.91869697192319e-06,1.80365799559539e-06,4.83169692903746e-06
"Sanford, NC",0.00847035222711123,0.546996283895199,0.00431165226792088,0.0574201191182827,0.000514805919864112,0.0101771663773271,0.330576565928522,0.038681275602761,0.00089193836572579,0.0019356777502218,2.41625470635693e-05
"San Francisco-Oakland-Hayward, CA",9.0022011401522e-06,2.32456699707564e-10,0.00588754184112494,6.13083753441111e-09,2.1829757420319e-08,1.00536386210735e-12,0.0116225566709588,2.74407896974155e-06,4.29086204972669e-09,0.982295638293388,0.000182484429498958
"San Jose-Sunnyvale-Santa Clara, CA",0.00103953071402185,4.1297070909797e-08,0.0149543597918469,1.27705709042592e-07,9.57301648537437e-09,3.9785818840532e-07,0.248673343785655,6.31796215853291e-05,5.0738189904281e-09,0.734740181875672,0.000528822703414788
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",0.000794580093933917,2.69090932536114e-07,0.00563185395053602,2.42870111858489e-06,1.34443903848999e-08,7.01689800911526e-08,0.126820563954821,3.0714558075957e-05,2.03874930481057e-07,0.866582288093386,0.00013701406889523
"Santa Cruz-Watsonville, CA",0.00315441472262274,1.82896945386401e-05,0.0312407947098672,0.000135336688260421,1.97619967445932e-07,0.00055704331473461,0.579962864243115,0.000103075435519602,3.94162332847495e-06,0.378440454204745,0.00638358774330096
"Santa Fe, NM",0.958800334908861,4.53200564977435e-08,0.0366047629748392,1.47648976140567e-08,2.54710659613094e-14,9.65200698092209e-06,0.00130639555493013,5.64309846697319e-05,1.1493778166329e-08,0.00321427324851933,8.07874244201752e-06
"Santa Maria-Santa Barbara, CA",0.000855133406479218,1.42022956645816e-06,0.0129206082719752,4.09827778367372e-05,5.59264671729767e-08,1.67858720419064e-06,0.220309749761706,2.976223660517e-05,3.02320035331114e-06,0.763749276165686,0.00208830943612081
"Santa Rosa, CA",0.000493556400808676,0.000277170207741522,0.00299598395639224,0.00050120691124663,2.2245510310077e-05,0.000630599926469399,0.955783540971951,0.00112681730938779,2.51135730025352e-06,0.0375782219351081,0.000588145513284343
"Sault Ste. Marie, MI",0.000716894436022277,0.174417226779822,0.0027700707534625,0.464390680781901,0.00622579853151671,0.00122975500049852,0.159815658273551,0.183318206458059,0.00604843986459591,5.57580345788717e-05,0.00101151108599217
"Savannah, GA",0.00281566963344304,0.000752201091180314,0.00441722946906806,0.0544539629439483,7.28337134383086e-06,0.00120529222643941,0.893907727447571,0.0221781038839222,0.000307981627001947,0.00242509855204907,0.0175294497540328
"Sayre, PA",0.00669568900225355,0.848979337648785,0.00433700700988069,0.0100849603222359,0.000560531368492549,0.00631101443644341,0.0181603525353869,0.104361915726469,0.000486506199643278,1.79320084070101e-05,4.75374200319676e-06
"Scottsbluff, NE",0.651629965160439,0.00970208569751567,0.0178537192629071,0.00387657320271232,5.7932702586101e-08,0.00054087531388126,0.0207917176621303,0.295012739680606,0.000496352919472351,6.37962281833706e-05,3.21169394506002e-05
"Scottsboro, AL",0.00377972455354003,0.900945527188638,0.0468998984495064,0.00105544224980324,0.00299631459059332,1.59002709138152e-07,0.000134594671996476,0.0230032175882234,0.0211748726214894,1.00927720742173e-05,1.56311426003709e-07
"Scranton--Wilkes-Barre--Hazleton, PA",0.00181252678857204,0.0494473666721015,0.00198268356798595,0.0275385407117308,0.00130989101799908,0.000387293314298293,0.824235602661684,0.0902471990031999,0.000180572062115003,0.00278924188219009,6.90823181235362e-05
"Searcy, AR",0.000174930400771763,0.0800206803653729,0.00512801251047444,0.7907679170006,0.00569223321535538,0.000306928024505366,0.0641585058573393,0.00683329482986098,0.0430785724540867,0.000259571059939169,0.0035793542816943
"Seattle-Tacoma-Bellevue, WA",0.00161863928961027,4.3687193132878e-06,0.00486130488168751,3.36328416031698e-05,3.12079652130673e-07,3.42725056228283e-05,0.935417968868486,0.00194605248035174,2.10265731433084e-07,0.0545930818936837,0.00149015617425795
"Sebastian-Vero Beach, FL",0.000646831816563473,0.0185159183872698,0.00226391044950191,0.333685665126493,0.000665365512290802,0.000240367001469332,0.616122271733633,0.0197237120452147,0.00342165830155117,0.00294893672200342,0.00176536290400993
"Sebring, FL",0.00309926253847091,0.577422481544016,0.00403907425592086,0.347278712831004,0.000217477495367872,0.00787747165670802,0.0159663941900916,0.0212118217379595,0.022733791438194,2.08996910226289e-05,0.000132612621245084
"Sedalia, MO",0.0017602357996298,0.463881421750163,0.00637120383437458,0.329216766299812,0.00187806577660155,0.00439601061413571,0.0167244271886834,0.157164142095331,0.0180036498706961,3.6656385872058e-06,0.000600411131985451
"Selinsgrove, PA",0.0515766522214022,0.610112214771202,0.160281997886454,4.85765436090729e-05,0.000288104148509875,0.0579984532800472,0.00231093444704738,0.117353739812785,2.19606395245939e-05,4.26178652277749e-06,3.10446289656682e-06
"Selma, AL",9.18915020215602e-05,4.86560484334564e-07,0.0565597206426528,0.000184936398696655,8.91810203513177e-09,3.68536387077698e-15,5.28237360344657e-07,4.57327039088701e-06,0.943001303614985,3.01025510539433e-05,0.000126448304248472
"Seneca, SC",0.144922812341758,0.147979816297431,0.0744271594772091,0.0958719792252603,5.18916903522371e-06,0.0202216040529639,0.0058634668326607,0.483662394456007,0.0253336348831961,1.57144927848736e-06,0.00171037181520026
"Seneca Falls, NY",0.000141961794224385,0.717699123424874,0.00454623403075979,0.0152546510945935,0.212784707551167,6.51772010932983e-05,0.0284488849585983,0.0194057892263174,0.00144543823266593,0.000197522537795507,1.05099479108509e-05
"Sevierville, TN",0.00255255682032619,0.844771672400795,0.00383025094501306,0.0200018128765298,0.00156824490630307,0.0329845027689941,0.0690057620929547,0.0247162147194352,0.000411039248124087,0.000141683667044701,1.62595544802527e-05
"Seymour, IN",1.35655555734443e-05,0.147315339217426,0.00659464016617225,0.000305088584806183,0.83687882892164,6.81736232458671e-07,0.00064927852014331,0.00794080968569641,0.000294588341425744,5.27867065666057e-06,1.90060022802571e-06
"Shawano, WI",0.0295482171843948,0.0064658754033975,0.0114393376648247,0.000136415082733797,3.10911758816529e-06,1.75585024885901e-05,0.000780196203815262,0.951552280555952,5.14742397795335e-05,2.49854913312419e-07,5.2861901121007e-06
"Shawnee, OK",0.00825715768815465,0.457158721986602,0.00347791135536816,0.311465444000154,0.00036779408301032,0.00028508556516212,0.101702805926217,0.102278587906683,0.0145668995451023,0.00040659089444983,3.30010490972579e-05
"Sheboygan, WI",3.44535029001909e-05,0.0161402277601577,0.00723379589239053,0.000531372990585617,0.792375163213116,1.15427406548674e-06,0.15443400234238,0.0262115981742034,2.77959132625105e-05,0.00297576324203488,3.46726949030393e-05
"Shelby, NC",0.00127118160808735,0.604255567662667,0.00242205740069591,0.286652788546996,0.00192060759613453,0.000739463274985422,0.0742937926668169,0.0162353682157226,0.0117340933681443,0.000434698077063933,4.03815826866314e-05
"Shelbyville, TN",0.000792861782007423,0.876397740332888,0.00228128537354104,0.0678220099637061,0.00516417094618375,0.000105758049780449,0.0151514644606609,0.0250169258783995,0.0071899672084308,7.21315574699758e-05,5.68444693174077e-06
"Shelton, WA",0.0278258718421482,0.262229390796855,0.00925414915697179,0.036784315243984,1.21418900957217e-05,0.585304086418425,0.049625509871911,0.0279059492454219,0.000843502724194107,5.06281711162284e-05,0.000164454638877016
"Sherman-Denison, TX",0.000759434516271701,0.0758435215544355,0.00233997571051539,0.568833889210849,0.0021871344313508,0.000671986884901217,0.224881308619132,0.116189977435607,0.00660831615435349,0.000130489914629652,0.00155396556795442
"Show Low, AZ",0.702968734063799,0.00202287981710319,0.154106117501405,0.0370251862865026,1.39626113389654e-09,0.0003006969621244,0.00305025913737696,0.00229127946455904,0.0959499178550431,0.000351474264692903,0.00193345325113241
"Shreveport-Bossier City, LA",0.0141082699248324,0.00567930052773091,0.0222276581835028,0.473636461140832,1.99417768348166e-05,3.36668838819631e-07,0.032950244202501,0.225765491308954,0.222691272345886,0.000281797998924935,0.00263922592116257
"Sidney, OH",3.34263431842965e-08,3.15310294895271e-05,0.0029623591249925,1.72610377851434e-08,0.996698554179521,1.72514171274479e-12,6.74980484523279e-06,0.000299819996016244,2.20047389711995e-07,5.34439083378021e-07,1.80689556268501e-07
"Sierra Vista-Douglas, AZ",0.978882362529477,5.4995638927368e-05,0.0194223213445091,7.95265248469639e-06,3.78742738671955e-12,0.000496293291560856,0.000642096233716034,0.000359617296627056,6.92351102871155e-06,0.00012383624242502,3.60125545699222e-06
"Sikeston, MO",0.000906159367645195,0.0240383708150252,0.0296851139198044,0.0835063200403336,0.00282861364060767,4.95125653667728e-10,0.00182988054388311,0.0441722854228387,0.812776219948615,0.000202218707248127,5.48170988734386e-05
"Silver City, NM",0.960781926574662,0.0012158269933236,0.0195154014501268,0.0013082141825074,4.32541371572727e-10,0.000421976878721133,0.00351277092113751,0.0125752176956227,0.000566617818547884,7.09998250048608e-05,3.10472278053843e-05
"Sioux City, IA-NE-SD",0.00259580182764324,0.0436074091089577,0.00311146555701231,0.0113243420575565,0.0020882076368876,5.14235768288601e-05,0.213331893880491,0.723483500365656,0.000176266679571906,0.000184471415089849,4.5217894304697e-05
"Sioux Falls, SD",0.000936852121471609,0.000473728096037941,0.00414501128491159,0.000935945411221725,0.000472878277150883,4.88341800086038e-06,0.479739176777122,0.512129857636014,8.22715174266145e-06,0.000525697020524368,0.000627742805803188
"Somerset, KY",0.000365509776560038,0.180523622840597,0.00475601410794033,0.544040895622146,0.0046724589874356,2.37581390876492e-06,0.00643705416558888,0.0254092444626575,0.233605532163298,3.65240302286569e-05,0.000150768029639925
"Somerset, PA",0.00575331315001897,0.651349591088414,0.00934999394672241,0.00169824618381894,0.00254198639559279,0.00265289591303925,0.0128450247872611,0.313677813652384,0.000119385464834227,7.85581790621535e-06,3.89360000740058e-06
"Sonora, CA",0.0221425920613435,0.00118428966356788,0.00570076771101838,0.0289849555827918,9.10751897858176e-07,0.000120377648121436,0.896653771671381,0.0184920773891619,0.000472458665964971,0.0253650019203139,0.000882796934437944
"South Bend-Mishawaka, IN-MI",1.43506881017899e-06,0.000431597032675073,0.00731941856546816,0.00070735221926136,0.974995022298385,3.34893250334307e-10,0.00899913735068344,0.00631603183587577,0.000426999706586313,0.000378255180094603,0.000424750407267046
"Spartanburg, SC",0.00368429624042527,0.117207344259657,0.00256648737208069,0.167840802026161,0.000616000735538568,0.000393909795642421,0.640588010151803,0.0608918882199316,0.00212725689795131,0.00398959294509232,9.44113557162617e-05
"Spearfish, SD",0.703671526206445,0.000102557898291621,0.0447785172525033,6.59114805268067e-05,2.5632526872582e-09,0.0259950883588823,0.118901367031842,0.105163319425245,1.26581649795866e-06,0.000246816792136862,0.00107362717437635
"Spirit Lake, IA",0.00256736327952415,0.0115857659025264,0.00573147735767043,0.000541541472056553,0.0009616199224201,0.00262365800967398,0.190076321940184,0.785740699634528,3.29956433506741e-06,3.4529772525696e-05,0.000133723144555561
"Spokane-Spokane Valley, WA",0.00186227098063741,0.00576457774257867,0.00177792838046987,0.069659062574364,5.21896567765197e-05,0.00173985620569233,0.883253309861929,0.0323025554675799,0.000273046148546408,0.00176977965539225,0.00154542332603314
"Springfield, IL",0.00207791084731512,0.000668104933700512,0.0297299021829132,0.0292356960541061,0.000177441520784371,7.4486263356017e-09,0.00829112508265635,0.900287753785372,0.0252222411241587,1.83312548741945e-05,0.00429148576549315
"Springfield, MA",0.000276238085239266,0.000790820017794498,0.0017066826753883,0.00553273770529671,0.000156207132893182,3.94778834996838e-05,0.961276476611656,0.0036099944087239,3.79887966362597e-05,0.0260055165311491,0.000567860151723244
"Springfield, MO",0.00139892119972072,0.0317058234604047,0.0029932399559238,0.684535992659722,0.000340162133444606,0.000508992392454839,0.158673414138846,0.105176023325293,0.0110906883466629,9.69380976012031e-05,0.00347980428992667
"Springfield, OH",1.4275839198592e-08,3.8971719115878e-05,0.00207990196128144,2.6511883367747e-06,0.997699103573373,9.97391497479252e-11,5.58150925032921e-05,8.02619313649406e-05,6.60415143534333e-06,2.25348384839168e-06,3.44225231624079e-05
"Starkville, MS",9.34623295751977e-09,2.23046251921208e-15,0.0212281285550207,6.1698578391232e-11,2.31051386607916e-13,1.18916937934023e-15,1.02672039494325e-09,4.2081069865955e-10,1.52393117009454e-07,8.04336538187074e-09,0.9787717001528
"State College, PA",8.03293496367792e-05,3.8698347403187e-08,0.0164898721865657,5.246506918825e-06,2.86001694122137e-08,0.000101929089021,0.0101770552934469,0.000278889460366969,1.4650021625386e-07,2.93072712631005e-05,0.972837157044048
"Statesboro, GA",0.000219566932988073,4.40270644464554e-08,0.171442118622531,6.3414484065211e-05,1.99572765851586e-10,3.09927666543429e-08,2.24698811253135e-06,1.42882671909497e-05,0.0041744380150693,1.16128343537158e-07,0.824083735342296
"Staunton-Waynesboro, VA",0.000961250418860076,0.00592122408297025,0.00398904130250604,0.00155247912309871,0.00134207795972524,0.00651387609798551,0.753830264519974,0.224884737653255,3.65857226862669e-06,0.000232529394844685,0.000768860874512117
"Steamboat Springs, CO",0.00209206772485765,6.72370729113061e-08,0.0637620093466175,3.2052115164379e-06,2.95616588787526e-08,0.000155117892076448,0.178872102014221,0.00830496937363299,3.98604244808328e-08,0.000540991020201191,0.746269400757721
"Stephenville, TX",0.00239513776436812,0.00243981688067631,0.0348492989602739,0.26887813391237,2.80199103816642e-05,0.0121515779981298,0.173488360818488,0.0152041227790539,0.00743696655816317,0.000221741078065287,0.48290682334003
"Sterling, CO",0.0085852010227694,0.00242566875735807,0.00464774202560511,0.065648994618186,2.04015541963855e-05,2.88486728886407e-05,0.69939943427297,0.214502877239087,0.000915761054013577,0.00225705334870505,0.00156801743422037
"Sterling, IL",0.000278027975734297,0.110776789588267,0.0125267947708667,0.000849502726722989,0.27856753538719,4.32194573420266e-07,0.00696259455344296,0.589728909162528,0.000290692945181856,1.25636980734486e-05,6.15699741974343e-06
"Stevens Point, WI",0.00680214064536752,0.00129731074128181,0.0239452706615615,0.00139346494026533,3.55436769007841e-05,0.160538117867641,0.418849557819563,0.357809961713658,4.88778654989586e-06,3.85459470803722e-05,0.0292851982001306
"Stillwater, OK",8.67409021589105e-06,1.40966347842e-10,0.0107938717391088,2.41700705007055e-06,6.4692583643657e-11,5.39282640032365e-10,2.50802298246112e-05,3.06995714520572e-06,9.69724707280259e-06,2.72860959611249e-06,0.989154460375045
"Stockton-Lodi, CA",5.54702441711199e-05,6.77678348974671e-08,0.00493136692064094,6.79485277311469e-08,1.11141705396011e-08,1.07505978134856e-13,0.000306000450637032,2.57909008554588e-07,2.15528585617848e-06,0.994704429901721,1.72457324331142e-07
"Storm Lake, IA",0.00192449906024471,0.00113160964304308,0.00388902792773644,0.00231404414919368,0.000258663067906004,1.52175625749507e-06,0.199346802856435,0.790617238391305,4.6591138052202e-05,0.00024050484735409,0.000229497162472239
"Sturgis, MI",9.09926076520579e-08,0.000867310604108153,0.00181493440524254,2.67642656624609e-06,0.997006604634878,3.93629955803929e-09,4.68860814193796e-05,0.000253903927058884,4.76524891442458e-06,7.59276939621062e-07,2.06446596575096e-06
"Sulphur Springs, TX",0.00500206882075633,0.0195072588768051,0.0314905179463682,0.172489669889898,0.000151060009672505,4.17361014230041e-05,0.00481602532517486,0.701172749659229,0.0570657231847762,9.53676643515375e-07,0.00826223650925242
"Summerville, GA",0.000308079854569256,0.871999940998618,0.0707612080960916,0.00202385539482435,0.01315957109238,5.97742750078187e-06,6.54939389904531e-05,0.000919147468645744,0.0407482638635917,5.32002222308464e-06,3.1418425645523e-06
"Summit Park, UT",0.00441318045569341,1.75083340308625e-07,0.0302657036081082,3.39948509122341e-06,1.57746280155585e-07,4.08665997478978e-07,0.891314251971276,0.0294123694521094,5.71114356954569e-08,0.0325306474854126,0.012059648935256
"Sumter, SC",0.00301323780362051,0.122821870400125,0.00402381826498535,0.734199272999012,8.83288945760755e-05,0.00013907724135196,0.0518087454559578,0.006772181375348,0.075967161573114,0.000978637555597565,0.000187668436311574
"Sunbury, PA",0.00286727208847076,0.718397781191244,0.0127654137385919,0.01083082408306,0.0348196810034205,2.99032534660368e-06,0.0495300782837532,0.16686411116369,0.00281096350451323,0.00110860206837897,2.28254953070785e-06
"Susanville, CA",0.53193482662881,0.0135058185293211,0.0324778220730209,0.179419620689746,1.21077600820075e-07,0.000659285647732977,0.107879925378938,0.109806357190612,0.0222349268116775,0.00109143498728896,0.000989860985251254
"Syracuse, NY",0.000173872723411163,0.0249871304387406,0.00297084902552181,0.0402481061144149,0.0151053505299664,0.00340648041108186,0.872817883967962,0.0368570718276348,0.000148523102776947,0.000869467665282173,0.00241526419320682
"Tahlequah, OK",0.00046563177239373,0.211981661404599,0.00590286222342589,0.652992966004758,0.00200451696163791,0.000416478395003086,0.0076849832950357,0.0237429799900911,0.0936611779259596,6.99756302718084e-06,0.00113974446406829
