GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,broadband_access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality
34140,"Moscow, ID","Moscow, ID Micro Area",0.95,46.4,22.5,46.97,72.2,18.97,18.02,52.14,11.5,0.1,8.18,0.0772,17.5,105.283431,0.219,0.976,1.134264915,0.952985276,0.737318126
34180,"Moses Lake, WA","Moses Lake, WA Micro Area",0.9,16.7,15.9,42.19,83.5,16.95,0.96,32.08,19.2,0.09,28.51,0.0907,9.6,278.466013,0,0.944,0.873397131,1.373197625,0.645542278
34220,"Moultrie, GA","Moultrie, GA Micro Area",0.75,12.5,25.4,46.34,82.3,21.58,14.74,60.8,18.4,0.11,12.03,0.0774,14.7,0,0.092,1.006,0.656220312,0.952624668,0.605440827
34260,"Mountain Home, AR","Mountain Home, AR Micro Area",0.88,18.4,12.6,44.5,82.5,11.75,4.09,48.92,17.5,0,10.11,0.0613,13.9,182.387936,0.317,NA,0.541042377,1.544848632,0.829249414
34300,"Mountain Home, ID","Mountain Home, ID Micro Area",0.89,17.6,14.9,42.63,78.7,14.31,14.03,78.58,14.7,0.02,25.08,0.0993,14.6,181.026846,0.238,0.964,0.94952322,1.08757162,0.689214255
34340,"Mount Airy, NC","Mount Airy, NC Micro Area",0.79,16.5,17.6,47.02,93.1,14.04,16.2,63.95,23.8,0.05,14.04,0.0659,12.4,173.078112,0.046,0.981,0.770858381,0.969983348,0.659965029
34380,"Mount Pleasant, MI","Mount Pleasant, MI Micro Area",0.78,29.4,27.3,47.53,72.2,22.32,86.38,27.75,9.2,0.08,12.09,0.0932,16.8,251.994366,0.171,0.975,0.778868469,1.474642312,0.830952683
34420,"Mount Pleasant, TX","Mount Pleasant, TX Micro Area",0.78,15.8,19.3,44.01,90.8,16.63,10.66,47.75,18.4,0.03,27.98,0.094,15.9,353.027478,0.438,0.982,0.601694441,1.098690983,0.563831597
34460,"Mount Sterling, KY","Mount Sterling, KY Micro Area",0.78,14.8,22.8,44.51,84.9,14.67,17.63,46.38,25.21,0.03,35.53,0.0609,16.9112915,93.0137633,0.046,0.986,0.821313617,NA,1.150100281
34500,"Mount Vernon, IL","Mount Vernon, IL Micro Area",0.81,16.1,18.9,46.01,85.1,12.64,17.89,18.36,20.2,0.02,11.18,0.0724,13.9,602.708274,0.398,0.957,0.784264367,1.549075681,0.590986414
34540,"Mount Vernon, OH","Mount Vernon, OH Micro Area",0.85,22.7,13.8,40.62,85.2,14.98,77.03,24.35,12.2,0.03,7.12,0.0618,13.3,113.296772,0.254,0.953,0.934646919,1.280931326,0.637646597
34580,"Mount Vernon-Acortes, WA","Mount Vernon-Acortes, WA Metro Area",0.95,25.6,14.3,44.05,83.7,20.84,3,63.27,15.4,0.06,17.17,0.0754,12,195.351056,0,0.947,0.594714819,0.952892991,0.584551831
34620,"Muncie, IN","Muncie, IN Metro Area",0.84,23.9,21.2,47.3,76.5,16.13,32.69,5.91,20.1,0,16.08,0.0935,16.9,270.978386,0.107,0.985,0.74095957,1.226996138,0.858773109
34660,"Murray, KY","Murray, KY Micro Area",0.78,28.8,22.4,48.71,81.5,17.36,22.34,42.51,16.8,0.03,12.93,0.0695,16.5,162.495086,0.057,0.969,0.897455318,1.111177405,0.57022083
34700,"Muscatine, IA","Muscatine, IA Micro Area",0.59,21.1,10.5,42.56,92.1,11.96,8.08,11,11.7,0.02,39.26,0.0447,9,429.364331,0.718,0.945,0.727006977,0.874920027,0.689197799
34740,"Muskegon, MI","Muskegon, MI Metro Area",0.78,18.6,18.5,43.75,83.3,15.48,74.53,10.72,15.7,0,13.82,0.1044,14.8,440.342851,0.094,0.967,0.61104535,1.323633799,0.716918567
34780,"Muskogee, OK","Muskogee, OK Micro Area",0.94,18.9,21.9,46.83,81.4,14.42,17.91,46.44,25.9,0.08,19.5,0.0759,18.5,716.686295,0.303,0.978,0.818903489,1.08518499,0.736022264
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",0.85,24.5,16.1,44.6,84,17.1,10.21,53.81,16.22,0.18,12.34,0.0844,12.6948075,448.472677,0.076,0.969,0.675144498,1.142512545,0.634060838
34860,"Nacogdoches, TX","Nacogdoches, TX Micro Area",0.78,25.2,24.9,50.81,78.3,18.92,8.21,63.84,21.4,0.03,15.52,0.0883,22.2,290.918482,0.261,0.985,0.62311021,1.049648584,0.616078942
34900,"Napa, CA","Napa, CA Metro Area",0.65,34.6,8.2,47.34,87.3,22.77,27.58,56.13,16.7,0.13,8.82,0.0656,8.6,397.681363,0.086,0.988,0.727819135,0.954396251,0.558040062
34940,"Naples-Immokalee-Marco Island, FL","Naples-Immokalee-Marco Island, FL Metro Area",0.89,34.9,12.8,52.37,83.2,20.24,19.12,54.15,16.8,0.19,10.33,0.0641,10.5,261.455897,0.03,0.952,0.458846931,0.806786636,0.574243531
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0.62,34,12.8,46.6,83.6,14.73,13.82,42.54,15.2,0.03,16.82,0.0589,12.3438841,617.905878,0.276,0.974,0.763199142,1.044749133,0.637342825
35020,"Natchez, MS-LA","Natchez, MS-LA Micro Area",0.91,15.1,33.1,52.37,90.8,14,13.55,33.31,21.42,0,18.75,0.0993,23.7970414,471.959136,0.51,1.012,0.694094029,1.207409755,0.489517885
35060,"Natchitoches, LA","Natchitoches, LA Micro Area",0.71,19.4,31.9,53.46,88.6,19.47,11.48,63.84,22.3,0.03,25.46,0.1213,21.8,638.060706,0.417,0.976,0.607570823,1.426587766,1.047818052
35100,"New Bern, NC","New Bern, NC Metro Area",0.79,22.9,16.3,44.28,80.9,15.35,11.26,55.44,13.29,0.13,10.32,0.0995,15.5289563,221.461608,0.272,0.991,0.665953008,0.763573081,0.658326545
35140,"Newberry, SC","Newberry, SC Micro Area",0.85,17.1,19.8,44.98,90.3,11.59,14.88,55.26,16,0.1,24.21,0.0845,13.7,290.038496,0.388,0.943,0.678182286,1.270679718,0.531477575
35220,"New Castle, IN","New Castle, IN Micro Area",0.81,16.5,16.1,43.65,85.1,12.8,53.77,5.91,19.7,0,22.66,0.0653,13.8,15.9327003,0.204,0.978,0.608062823,1.218377881,0.739678611
35260,"New Castle, PA","New Castle, PA Micro Area",0.91,20.8,14,46.57,90,13.98,45.84,33.57,17.1,0.04,18.1,0.0855,13.3,228.821171,0.047,0.953,0.675557294,1.249937205,0.947829404
35300,"New Haven-Milford, CT","New Haven-Milford, CT Metro Area",0.65,34.6,12.1,46.7,88.2,20.68,35.67,33.52,12.4,0.11,8.97,0.0789,12.4,328.670145,0.008,0.97,0.685023644,1.140580873,0.635281561
35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area",0.59,29,18,49.99,87.6,19.64,14.67,45.16,18.66,0.09,23.64,0.0573,16.1860701,575.270563,0.103,0.971,0.644123877,0.953876882,0.711537823
35420,"New Philadelphia-Dover, OH","New Philadelphia-Dover, OH Micro Area",0.77,15.1,13.8,42.36,87,12.23,70.54,33.57,13.2,0.02,18.78,0.027,13.3,47.2592389,0.213,0.952,0.740071323,1.483403537,0.664914441
35440,"Newport, OR","Newport, OR Micro Area",0.8,24.1,18.4,44.45,83.7,18.72,19.43,77.44,14,0.09,13,0.0769,14.9,347.393477,0.103,0.967,0.617498002,1.278753872,0.728105681
35460,"Newport, TN","Newport, TN Micro Area",0.76,11.4,25,47.54,90.4,15.16,23.06,61.31,26.7,0.06,18.15,0.0859,16.4,607.66594,0.35,0.952,0.899343263,NA,1.419608562
35500,"Newton, IA","Newton, IA Micro Area",0.76,18.1,9.1,40.27,83.9,11.36,7.86,3.64,16.6,0.05,28.63,0.0661,10.8,253.25418,0.152,0.99,0.684375927,0.892640219,0.92385205
35580,"New Ulm, MN","New Ulm, MN Micro Area",0.9,19.8,8.1,41.87,89.8,10.91,16.93,3.64,9.6,0.1,12.48,0.0995,7.8,73.3923117,0.234,0.966,0.534371508,1.00922147,0.710934435
35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.4,38.7,13.8,51.34,90.6,27.07,31.27,49.51,15.47,0.11,7.15,0.0493,10.8774808,366.130559,0.039,0.969,0.66184423,0.928298555,0.610939056
35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area",0.74,26.7,17.2,47.66,85,14.46,52.62,10.72,16.7,0.02,12.32,0.0783,14.6,427.65993,0.126,0.944,0.616273897,1.424916572,0.841197468
35700,"Nogales, AZ","Nogales, AZ Micro Area",0.75,22.1,21.8,48.7,88.2,22.72,0.55,82.21,17.8,0.31,12.22,0.0975,8.3,140.320058,0.189,0.959,0.598826951,0.890730964,0.6221541
35740,"Norfolk, NE","Norfolk, NE Micro Area",0.93,20.4,13.8,43.25,84.8,10.72,8.86,3.64,12.36,0.17,18.45,0.0324,11.0276984,121.516236,0.477,0.974,0.916762958,2.932932086,0.634299897
35820,"North Platte, NE","North Platte, NE Micro Area",0.93,22.2,12.6,43.02,85.7,11.97,7.66,53.03,14.29,0.22,17.55,0.0302,11.8426465,264.493092,0.725,0.941,0.66912834,0.65517115,0.726674574
35840,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota-Bradenton, FL Metro Area",0.8,31.7,11.9,47.74,84.3,17.4,12.06,50.55,13.73,0.18,11.35,0.0731,12.9395774,372.961999,0.118,0.967,0.625164655,1.027712609,0.663477703
35860,"North Vernon, IN","North Vernon, IN Micro Area",0.79,10.7,13.9,38.87,86.1,14.24,45.73,5.91,19.5,0.02,15.15,0.0669,13.2,261.031252,0.36,0.993,0.938533992,1.018362648,0.813002368
35900,"North Wilkesboro, NC","North Wilkesboro, NC Micro Area",0.79,15.4,20.9,47.14,92.1,16.12,17.66,63.95,20.3,0.07,29.73,0.0975,13.9,209.48654,0.006,1.01,0.816016908,0.638439191,0.633731643
35940,"Norwalk, OH","Norwalk, OH Micro Area",0.77,13.7,14.2,40.81,87.3,11.39,78.67,14.38,16.4,0.04,16.91,0.0668,12.9,0,0.2,0.96,0.675673407,1.114921178,0.760845326
35980,"Norwich-New London, CT","Norwich-New London, CT Metro Area",0.8,32.9,9.9,44.25,85.9,15.59,34.4,33.52,10.7,0.01,9.59,0.077,11.5,283.158926,0.039,0.957,0.683315784,0.970319991,0.640326412
36020,"Oak Harbor, WA","Oak Harbor, WA Micro Area",0.89,32.4,9.5,42.73,81.8,14.9,5.75,47.34,13.2,0.11,6.4,0.0771,12.3,107.367969,0,0.956,0.698379883,0.898169417,0.729813768
36100,"Ocala, FL","Ocala, FL Metro Area",0.86,19.4,17.6,44.67,85,15.5,11.52,50.55,19.2,0.13,23.68,0.1011,15.8,376.798953,0.121,0.967,0.75653317,1.374932733,0.80791411
36140,"Ocean City, NJ","Ocean City, NJ Metro Area",0.87,31.3,10.6,46.84,89.5,20.84,28.44,40.15,13.5,0.12,13.52,0.0923,12.4,235.926235,0.029,0.965,0.571990517,0.964443941,0.646028952
36220,"Odessa, TX","Odessa, TX Metro Area",0.9,15,12.3,45.21,81.8,16.15,1.23,41.17,20.7,0.6,18.36,0.0642,10.3,809.234722,0.23,0.931,0.817787255,1.593890378,0.695155117
36260,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area",0.54,30.4,8.7,39.34,84.3,12,9.69,88.08,11.96,0.07,10.8,0.0451,11.8238147,158.061961,0.275,0.917,0.745573193,1.012595194,0.680540532
36300,"Ogdensburg-Massena, NY","Ogdensburg-Massena, NY Micro Area",0.89,23.1,19.4,44.3,85.2,15.92,21.85,54.62,18.9,0.02,6.78,0.1001,13.4,145.995681,0.122,0.97,0.621064952,1.171122528,0.744806078
36340,"Oil City, PA","Oil City, PA Micro Area",0.73,17.2,13.6,42.5,88.1,10.42,24.58,50.67,18.6,0.04,16.72,0.0803,12.9,134.595836,0.142,0.965,0.880717616,1.093747604,0.840593032
36380,"Okeechobee, FL","Okeechobee, FL Micro Area",0.87,11,22.3,43.57,91.8,18.17,13.34,54.15,24.3,0.15,11.71,0.1122,15,390.342817,0.238,1.022,0.678362647,1.661273141,0.636276257
36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area",0.64,29.6,14.6,46.24,81.7,15.43,14.91,44.47,17.15,0.33,18.52,0.0524,14.9272318,479.321527,0.292,0.966,0.721588126,1.001829861,0.635146547
36460,"Olean, NY","Olean, NY Micro Area",0.89,18.9,16.9,42.59,89.9,15.08,23.19,46.41,18.2,0.04,9.95,0.0749,12.5,197.200401,0.261,1,0.999075944,1.549671855,0.707978904
36500,"Olympia-Tumwater, WA","Olympia-Tumwater, WA Metro Area",0.87,34.4,11.6,41.18,80.5,16.63,4.64,72.42,13.5,0.13,16.02,0.0841,13,237.233205,0.056,0.968,0.91250685,0.951496627,0.740040833
36540,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area",0.58,35.1,11.2,44.18,84,14.17,10.05,17.16,11.75,0.15,18.44,0.0447,12.2075941,357.810606,0.297,0.97,0.695411995,1.013681985,0.64752008
36580,"Oneonta, NY","Oneonta, NY Micro Area",0.89,29.6,16.1,44.11,84.4,16.95,24.19,41.93,14,0.05,18.92,0.0687,11.2,148.059191,0.19,0.994,0.693242578,1.347727329,0.746953375
36620,"Ontario, OR-ID","Ontario, OR-ID Micro Area",0.8,13.6,20.8,44.09,79.3,19.13,9.07,79.13,16.56,0.01,18.27,0.0895,12.8432349,223.364973,0.246,0.966,0.369416868,1.047755584,0.643915883
36660,"Opelousas, LA","Opelousas, LA Micro Area",0.71,13.5,27.9,50.85,90.9,14.99,23.66,36.21,24.5,0,18.91,0.0581,20.7,673.856151,0.259,1.004,0.714590858,0.723638303,0.980775643
36700,"Orangeburg, SC","Orangeburg, SC Micro Area",0.85,20.1,23.2,48.96,90.3,17.03,11.83,55.44,19.4,0.13,22.06,0.1134,22.3,500.934664,0.427,1,0.833329725,1.159672987,0.715858049
36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area",0.79,30.3,15.4,46.71,82.8,20.93,9.71,50.55,15.39,0.15,11.6,0.0811,13.3300422,516.01908,0.028,0.98,0.699936997,1.060269571,0.703493976
36780,"Oshkosh-Neeh, WI","Oshkosh-Neeh, WI Metro Area",0.84,27.3,12.2,43.77,83.7,13,5.54,15.69,8.9,0.05,10.99,0.0442,10.6,168.536847,0.049,0.987,0.505413422,1.08699385,0.696561323
36820,"Oskaloosa, IA","Oskaloosa, IA Micro Area",0.76,23.8,14.4,46.02,85,11.02,7.86,6.93,12.3,0.05,15.45,0.063,12.6,268.204372,0.215,0.945,0.833579709,1.471693713,0.844817793
36830,"Othello, WA","Othello, WA Micro Area",0.95,13.6,23.1,41.41,89.6,21.64,4.12,32.08,23.3,0.08,19.88,0.0607,6.5,248.402205,0,0.958,0.30589119,1.565535907,0.619893827
36840,"Ottawa, KS","Ottawa, KS Micro Area",0.93,20.3,12.5,40.82,89.1,13.78,11.26,10.22,14.1,0.03,22.95,0.0604,13.4,311.300807,0.393,0.982,0.645547025,1.232757486,0.52999244
36860,"Ottawa-Peru, IL","Ottawa-Peru, IL Micro Area",1,17.9,13.2,42.58,88.5,12.98,12.37,10.29,15.45,0.01,22.77,0.0881,10.6262425,121.853376,0.348,0.969,0.544450324,1.294728764,0.723388761
36900,"Ottumwa, IA","Ottumwa, IA Micro Area",0.76,18.3,16.3,43.81,86.6,14.84,7.39,6.93,14.86,0.03,17.01,0.0644,13.1203726,274.149831,0.395,0.988,0.718243022,0.836462369,0.641400787
36940,"Owatonna, MN","Owatonna, MN Micro Area",0.9,24.6,9.9,41.72,86.4,11.98,12.75,3.64,7.2,0.07,22.48,0.0435,7.9,125.559559,0,0.968,0.365807548,0.856653396,0.681845326
36980,"Owensboro, KY","Owensboro, KY Metro Area",0.69,20,16.1,44.97,85.3,11.76,15.21,30.45,17.81,0.03,19.18,0.0657,13.6084173,159.177698,0.549,0.948,0.724768051,1.097886705,0.650553126
37020,"Owosso, MI","Owosso, MI Micro Area",0.78,16.2,13.1,40.4,89.2,12.68,86.38,7.78,17.4,0.07,13.02,0.0882,11.7,263.524117,0.228,0.983,0.812399256,1.76416581,0.889135839
37060,"Oxford, MS","Oxford, MS Micro Area",0.91,41.9,25.3,51.63,74.1,23.57,11.89,60.8,16.2,0.03,13.11,0.0735,18.9,0,0.245,0.975,0.718001019,1.17255343,0.56821039
37080,"Oxford, NC","Oxford, NC Micro Area",0.83,21,14.3,41.62,88.6,16.56,9.32,55.26,18.5,0.11,14.45,0.0689,15.6,292.915531,0.221,1.022,0.70085888,1.14613998,0.664813541
37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area",0.47,32.6,10.3,44.78,88.1,24.36,6.66,58.28,16.3,0.18,8.58,0.0749,7.9,240.489673,0.02,0.957,0.830816735,1.08411567,0.597930185
37120,"Ozark, AL","Ozark, AL Micro Area",0.82,16.8,19.6,45.61,81.3,12.72,8.06,60.8,21.2,0.12,12.41,0.1039,16.7,436.721419,0.089,0.935,0.725082347,0.933768252,0.939752874
37140,"Paducah, KY-IL","Paducah, KY-IL Micro Area",0.73,20.1,17.3,50.24,89.1,12.47,18.99,31.88,21.53,0.02,22.57,0.0551,15.1218309,215.432833,0.289,0.946,0.705951748,1.410804902,0.900950932
37220,"Pahrump, NV","Pahrump, NV Micro Area",0.95,11.5,17.3,41.23,85.3,14.81,1.31,93.44,19.8,0.21,14.32,0.1405,14.5,166.544613,1,NA,0.634334251,1.364124062,0.744945395
37260,"Palatka, FL","Palatka, FL Micro Area",1,12.5,27.6,46.37,88.6,21.53,17.99,50.55,27.2,0.14,16.05,0.1143,19.4,537.113431,0.195,1.002,0.696753039,1.361405145,0.71365036
37300,"Palestine, TX","Palestine, TX Micro Area",0.78,12.4,15.7,43.73,84.9,15.45,6.44,47.75,21.3,0.05,19.07,0.0434,19.3,416.608925,0.652,1.087,0.573828092,0.992511834,0.571846466
37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area",0.89,28.4,13.4,45.48,85.4,15.84,9.61,50.55,14,0.15,11.3,0.0928,14.6,496.315209,0,0.968,0.733375519,1.122325285,0.836590032
37420,"Pampa, TX","Pampa, TX Micro Area",0.78,12.8,14.9,43.91,83.3,14.36,8.56,52.41,14.8,0.5,21.3,0.0529,16.4,497.277833,0.175,0.955,0.598084282,1.689920094,0.671966482
37460,"Panama City, FL","Panama City, FL Metro Area",0.85,22,15.3,45.06,80.1,17.08,7.98,55.67,17.2,0.15,12.86,0.0759,16.4838176,488.43631,0.158,0.981,0.721421035,1.092019648,0.909828088
37500,"Paragould, AR","Paragould, AR Micro Area",0.88,16.1,15.9,41.47,79.2,12.11,4.32,33.31,14.3,0.01,37.49,0.0816,15.7,379.016379,0.298,0.998,0.652234343,NA,0.532869224
37540,"Paris, TN","Paris, TN Micro Area",0.76,15.9,19.7,46.56,88.7,11.77,22.34,48.61,26.7,0.03,18.22,0.0791,14.6,334.079185,0.142,0.977,0.749909256,0.931847205,0.820879167
37580,"Paris, TX","Paris, TX Micro Area",0.78,17.1,17.8,47.21,85.2,15.24,11.23,38.34,19,0.04,13.29,0.0702,21.6,386.244831,0.318,0.953,0.64198084,1.525435139,0.688430931
37620,"Parkersburg-Vienna, WV","Parkersburg-Vienna, WV Metro Area",0.87,20.6,17.2,46.16,89.5,11.41,45.15,50.22,20.22,0.02,19.2,0.075,13.2936258,296.951725,0.449,0.956,0.827791406,2.007782734,0.948189192
37660,"Parsons, KS","Parsons, KS Micro Area",0.93,17.6,17.8,41.11,85.6,14.56,20.52,10.22,18.5,0.05,16.36,0.0534,16.1,425.97478,0.415,0.96,0.710097675,NA,0.9573812
37740,"Payson, AZ","Payson, AZ Micro Area",0.22,19,21.9,44.42,84.6,16.95,2.16,87.51,21.4,0.33,21.52,0.1213,17.5,574.255174,0.381,0.956,0.988171469,1.398431341,0.774265936
37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area",0.77,26.4,13.4,43.62,81.6,13.93,5.95,55.67,17.19,0.15,15.14,0.0789,16.4637266,475.979209,0.075,0.958,0.674644188,0.887030292,0.797588302
37900,"Peoria, IL","Peoria, IL Metro Area",0.64,28.2,12,44.64,86.9,11.63,9.45,10.29,9.51,0.01,26.06,0.0669,12.2949722,357.18841,0.226,0.949,0.639106179,1.484900727,0.773360072
37940,"Peru, IN","Peru, IN Micro Area",0.79,12.6,16,42.51,84.5,10.63,25.02,8.31,15.6,0.01,15.22,0.0892,13.9,146.625518,0.347,0.952,0.85756303,1.702047555,0.708083841
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.31,36.2,13.1,48.49,88.4,18.32,21.84,47.03,14.15,0.11,10.28,0.0825,13.0828037,453.228045,0.023,0.973,0.670588894,1.031162593,0.634301791
38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area",0.09,30.3,15.7,46.59,82.3,18.44,1.58,87.51,14.9,0.32,11.73,0.07,14.2636722,391.836086,0.176,0.969,0.726649157,1.11474568,0.623017792
38100,"Picayune, MS","Picayune, MS Micro Area",0.91,15,17.9,43.15,87.1,13.93,11.14,55.67,25.4,0.04,12.79,0.1132,15.1,0,0.281,0.968,0.672799238,0.863141292,0.849646059
38180,"Pierre, SD","Pierre, SD Micro Area",0.97,32.9,9.9,42.21,84.4,10.72,3.96,53.56,11.38,0.28,25.04,0.0203,9.54079424,381.390638,0.073,NA,NA,NA,0.859502814
38220,"Pine Bluff, AR","Pine Bluff, AR Metro Area",0.88,15.4,23.4,46.04,88.5,15.51,8.35,43.99,19.55,0.03,15.57,0.0984,24.24143,798.374289,0.753,1.02,0.818818444,1.484250832,0.595193013
38240,"Pinehurst-Southern Pines, NC","Pinehurst-Southern Pines, NC Micro Area",0.79,36,13.3,46.55,88.4,13.49,8.08,58.03,15.4,0.12,10.27,0.0727,13,155.405258,0.104,0.967,0.624040626,1.260092096,0.724147765
38260,"Pittsburg, KS","Pittsburg, KS Micro Area",0.93,28.9,21.1,46.47,79.2,17.06,16.45,10.22,18.1,0.04,45.15,0.0582,17,312.705092,0.062,0.959,0.780214602,1.139458309,0.647474166
38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area",0.3,33.5,11.8,46.91,88.1,12.63,24.47,47.79,13.78,0.03,15.24,0.062,12.7599538,289.415474,0.055,0.957,0.688929903,1.318195308,0.906236914
38340,"Pittsfield, MA","Pittsfield, MA Metro Area",0.77,33.2,11.3,46.4,87.8,16.58,25.66,79.37,12.1,0.06,11.07,0.0818,10.1,420.483428,0.15,0.988,0.599729514,1.043187604,0.740254282
38380,"Plainview, TX","Plainview, TX Micro Area",0.78,16.1,19.8,41.28,81.5,15.07,2.65,41.17,19.6,0.59,26.3,0.0649,12.7,221.588643,0.198,1.005,0.584659334,1.142734474,0.643413483
38420,"Platteville, WI","Platteville, WI Micro Area",0.85,21.5,15.3,41.1,82.8,12.83,7.37,20.79,10.7,0.02,27.89,0.0431,11.5,146.692527,0.564,0.984,0.662118269,1.317521419,0.69406858
38460,"Plattsburgh, NY","Plattsburgh, NY Micro Area",0.89,21.9,15.7,42.73,81.9,14.17,23.8,54.62,14.5,0.02,17.25,0.0663,12.2,157.255006,0.067,0.998,0.603185904,1.147627087,0.599970876
38500,"Plymouth, IN","Plymouth, IN Micro Area",0.79,19.8,11.5,41.76,89,12.41,23.28,6.47,11.2,0,20.77,0.0766,10.2,0,0.34,0.977,0.606422229,1.469728133,0.640781384
38540,"Pocatello, ID","Pocatello, ID Metro Area",0.83,28.1,17.6,45.19,81.3,16.19,15.87,81.16,14.7,0.05,10.83,0.0709,14.5,254.277567,0.083,0.966,1.053493017,1.15758375,0.774630228
38580,"Point Pleasant, WV-OH","Point Pleasant, WV-OH Micro Area",0.83,13.7,20.2,44.02,88.5,13.29,34.12,50.22,19.33,0.02,15.32,0.0856,14.9086642,128.722558,0.621,0.976,0.797598525,2.746160112,0.986968458
38620,"Ponca City, OK","Ponca City, OK Micro Area",0.63,20.1,17.6,44.15,80.5,12.34,15.63,43.17,19.8,0.27,26.37,0.0743,16.4,567.402557,0.292,0.946,0.643882153,1.126326388,0.641451619
38700,"Pontiac, IL","Pontiac, IL Micro Area",0.83,15.1,13.3,43.54,86.2,10.82,18.29,2.23,14.2,0.01,19.4,0.0611,11.1,183.644809,0.275,0.946,0.432368302,1.468007942,0.597656609
38740,"Poplar Bluff, MO","Poplar Bluff, MO Micro Area",0.85,15.9,21.6,47.07,82.9,13.03,4.32,36.53,27.6,0.02,15.32,0.0961,17.2,502.786809,0.656,0.995,0.73806338,2.260590264,0.732621913
38780,"Portales, NM","Portales, NM Micro Area",0.81,24.5,27.5,47.91,77.1,20.87,2.72,63.27,17.4,0.53,14.57,0.0928,18.6,478.147806,0.304,0.965,0.868340728,NA,0.660662443
38820,"Port Angeles, WA","Port Angeles, WA Micro Area",0.87,25,17.1,44.38,85.6,15.96,4.64,68,15.2,0.12,9.05,0.0528,14.8,279.593739,0.237,0.968,0.58469194,1.035459533,0.613057408
38840,"Port Clinton, OH","Port Clinton, OH Micro Area",0.77,22.3,10.5,42.57,90.3,10.59,73.62,4.83,14.9,0.06,22.21,0.063,11.7,112.80068,0.123,0.942,0.576617307,0.817262613,0.802748487
38860,"Portland-South Portland, ME","Portland-South Portland, ME Metro Area",0.83,38.8,9.9,45.1,86.1,15.97,13.54,63.32,10.6,0.06,9.84,0.0938,12.588102,130.898712,0.022,0.979,0.630274752,0.920617419,0.791502343
38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.73,37.9,12.3,45.08,82.6,19.08,12.52,66.54,12.46,0.12,10.28,0.1107,12.4945546,274.93984,0.188,0.963,0.690741998,1.025217207,0.652514442
38920,"Port Lavaca, TX","Port Lavaca, TX Micro Area",0.78,16.2,15.8,41.39,87.2,15.76,4.21,20.65,21.3,0.1,15.19,0.0481,12.7,512.483906,0.146,0.939,0.613321173,1.49177741,0.65485315
38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area",0.9,24.1,14.7,48.98,85.2,19.94,13.34,54.15,16.63,0.18,11.81,0.0724,14.5177097,278.934392,0.029,0.969,0.660489307,1.100949821,0.658228537
39020,"Portsmouth, OH","Portsmouth, OH Micro Area",0.95,15.2,23.9,49.14,86.6,15.3,65.41,50.22,24.1,0.02,12.45,0.0896,17.7,188.202469,0.176,0.97,0.694384526,1.455599512,0.576450889
39060,"Pottsville, PA","Pottsville, PA Micro Area",0.73,16,12.5,42.14,90.7,11.28,20.87,49.98,15.9,0.08,14.39,0.08,11.9,319.43958,0.176,0.991,0.525335324,1.286185682,0.661137502
39140,"Prescott, AZ","Prescott, AZ Metro Area",0.75,25,14.7,44.47,82.9,18.25,1.56,91.5,17.7,0.24,15.55,0.0853,15.5,299.58178,0.193,0.971,0.838329462,1.173746474,0.694879073
39220,"Price, UT","Price, UT Micro Area",0.72,15.7,16.2,42.41,83.3,13.59,7.77,90.4,18.9,0.06,18.28,0.0757,15.1,131.440589,0.053,NA,1.335424514,0.838722046,0.780516631
