GEOID,ME,MELSAD,z_AQI,z_Education,z_Poverty,z_Gini,z_Stability,z_SevHous,z_PoorH2OQual,z_AvgLandCOver,z_PoorHealth,z_Water,z_Black,z_Asian,z_Hispanic,z_GHG,z_Unemploy,z_Food,z_Crime,z_Female
30900,"Logansport, IN","Logansport, IN Micro Area",0.01,-1.09,-0.59,-0.87,0.25,-0.72,0.32,-1.48,0.10,-0.81,2.827935614,-0.770118869,-0.793948168,0.03,0.00,-0.80,-1.32,0.402896047
30940,"London, KY","London, KY Micro Area",-0.06,-1.01,1.40,1.10,0.69,-0.24,-0.21,0.99,2.21,-0.46,0.071400328,1.499492150,-0.345403933,-0.09,1.13,0.96,-1.23,0.425200571
30980,"Longview, TX","Longview, TX Metro Area",0.75,-0.51,-0.20,0.02,-0.99,0.06,-0.60,0.74,-0.33,-0.61,-0.190891537,-0.163525059,-0.740905780,1.25,-0.54,1.75,0.54,-0.700521103
31020,"Longview, WA","Longview, WA Metro Area",0.99,-0.78,-0.14,-0.61,-0.87,0.67,-0.83,0.68,0.31,0.27,1.806407316,-0.460498564,-0.865610221,0.61,0.77,0.23,-0.27,-1.048344711
31060,"Los Alamos, NM","Los Alamos, NM Micro Area",1.52,4.87,-1.90,-2.46,0.93,-1.50,-0.74,1.97,-1.46,3.56,3.812167127,0.130449702,0.531564030,-0.81,-1.83,0.01,-0.72,NA
31080,"Los Angeles-Long Beach-Aheim, CA","Los Angeles-Long Beach-Aheim, CA Metro Area",-5.10,1.16,-0.30,1.38,0.72,4.33,-0.81,1.25,0.76,0.72,0.417351489,-0.381036308,-0.710406951,-0.96,0.30,-0.81,0.63,0.039616404
31140,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN Metro Area",-2.30,0.58,-0.69,0.27,0.25,-0.35,0.74,-0.85,0.08,-0.60,-0.004398852,-0.031672230,0.452480748,-0.13,-0.27,0.00,0.66,0.161168369
31180,"Lubbock, TX","Lubbock, TX Metro Area",-0.12,0.59,0.15,0.91,-2.30,0.84,-0.88,0.72,0.14,4.22,-0.326049278,0.278264955,-0.490928599,-0.04,-0.76,0.57,2.91,0.007735880
31220,"Ludington, MI","Ludington, MI Micro Area",0.47,-0.08,-0.27,0.01,0.20,0.22,2.34,-0.43,0.83,-0.88,-1.167975314,-0.128253928,-0.509178480,0.71,0.80,-0.45,-0.13,0.571983281
31260,"Lufkin, TX","Lufkin, TX Micro Area",-0.05,-0.71,0.19,-0.08,-0.73,0.20,-0.57,0.74,1.76,-0.60,-0.244696999,-0.484738022,-0.623144725,-0.34,0.27,1.62,0.02,0.395306519
31300,"Lumberton, NC","Lumberton, NC Micro Area",0.00,-1.16,1.70,1.07,1.40,0.75,-0.58,0.62,1.74,0.41,0.168434086,0.296170010,-0.572713525,-0.42,1.19,1.95,0.85,1.909872783
31380,"Macomb, IL","Macomb, IL Micro Area",0.32,1.11,0.67,0.37,-1.37,0.16,-0.51,-1.08,-1.11,-0.84,0.085837373,0.228399282,0.678153419,-0.21,0.64,0.42,-0.28,0.801525134
31420,"Macon-Bibb County, GA","Macon-Bibb County, GA Metro Area",-0.60,0.02,0.79,1.92,-0.03,1.05,-0.41,0.51,-0.25,0.00,-0.049708125,0.381973621,0.920325965,0.15,1.05,1.69,0.42,0.292575518
31460,"Madera, CA","Madera, CA Metro Area",-3.54,-1.05,0.64,-0.15,0.90,2.56,-0.68,0.33,2.72,0.96,0.218314419,0.783141355,-0.387551041,-0.83,0.23,-0.70,1.72,-0.051494366
31500,"Madison, IN","Madison, IN Micro Area",0.01,-0.63,-0.62,-1.23,-0.73,-0.47,1.04,-0.85,-0.05,-0.71,-1.064847368,-0.817944776,-1.889592005,1.53,-0.08,-0.18,-1.70,-1.312247200
31540,"Madison, WI","Madison, WI Metro Area",-0.27,2.50,-0.92,-0.42,-0.87,0.06,-0.63,-1.12,-1.42,-0.71,-0.644746025,-0.533589837,-0.336722742,-0.17,-1.22,-0.96,-0.55,0.346892750
31580,"Madisonville, KY","Madisonville, KY Micro Area",-0.06,-0.83,-0.09,-0.30,0.25,-0.93,-0.20,-1.08,0.94,-0.59,0.458957043,1.444238622,0.236214422,0.46,-0.45,0.10,-1.05,-0.410048243
31620,"Magnolia, AR","Magnolia, AR Micro Area",0.65,-0.16,1.09,0.58,-0.36,-0.87,-0.40,0.74,1.40,-0.61,-0.242686064,1.255537550,-2.022522606,0.93,0.64,2.39,0.05,-2.193820995
31660,"Malone, NY","Malone, NY Micro Area",1.38,-0.49,0.24,-0.17,-0.22,-0.15,0.25,0.37,-0.23,-0.67,-1.638527689,2.259700459,-0.424546815,-0.06,0.36,-0.29,-0.69,1.855700036
31680,"Malvern, AR","Malvern, AR Micro Area",0.65,-1.05,-0.30,-0.25,-0.03,-0.39,-0.61,0.95,2.15,-0.76,-0.086797222,NA,0.592491873,0.26,-0.28,0.56,-0.43,1.003275532
31700,"Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",0.77,1.55,-1.38,-0.98,-0.06,0.15,1.82,0.44,-1.00,-0.35,-0.044723407,-0.294388050,-0.560178773,-0.95,-0.90,-1.35,-0.20,-0.578224346
31740,"Manhattan, KS","Manhattan, KS Metro Area",1.04,2.21,0.15,0.31,-2.33,1.12,-0.35,-0.61,-1.64,-0.13,0.247842591,-0.508522678,0.116376739,-0.79,-0.81,0.61,-0.31,NA
31820,"Manitowoc, WI","Manitowoc, WI Micro Area",0.42,-0.37,-1.14,-1.59,1.77,-1.19,-0.13,-1.56,-0.31,-0.23,-1.440411418,-1.347279394,-0.832418385,0.19,-1.02,-1.21,-0.67,0.334688938
31860,"Mankato-North Mankato, MN","Mankato-North Mankato, MN Metro Area",0.82,1.06,-0.29,-0.47,-0.80,-0.36,-0.25,-1.24,-1.27,-0.13,-1.087404647,-0.435057910,-0.203622592,-0.13,-1.18,-0.80,-0.78,0.381831945
31900,"Mansfield, OH","Mansfield, OH Metro Area",-0.13,-0.66,-0.33,-0.80,-0.45,-0.73,2.99,-1.36,-0.47,-0.53,-0.652248468,2.033558236,0.292108125,1.22,0.25,0.37,-0.39,0.198853850
31930,"Marietta, OH","Marietta, OH Micro Area",0.63,-0.49,-0.35,0.18,1.05,-1.14,2.09,0.19,-0.05,-0.71,0.424837873,0.621793297,0.136598446,-0.23,-1.07,0.10,-1.17,-0.492770901
31940,"Marinette, WI-MI","Marinette, WI-MI Micro Area",0.39,-0.89,-0.68,-1.04,0.69,-0.63,0.19,0.04,-0.30,0.10,-1.338838010,0.553772550,0.607732147,2.26,-0.30,-0.65,-1.12,-1.019687081
31980,"Marion, IN","Marion, IN Micro Area",0.01,-0.67,0.19,-1.55,-0.08,-0.95,0.72,-1.58,0.44,-0.82,0.003445889,-0.733556532,0.441301839,0.11,0.19,0.42,-0.41,1.376391853
32000,"Marion, NC","Marion, NC Micro Area",0.63,-0.81,0.22,-0.92,1.51,-0.81,-0.05,0.74,2.30,-0.21,-0.083298496,-0.181768786,1.509122483,-0.17,0.82,-0.04,-0.83,1.888829480
32020,"Marion, OH","Marion, OH Micro Area",-0.13,-1.08,-0.18,-0.42,-0.57,-0.34,3.10,-1.58,-0.03,-0.70,-1.160892958,2.364562980,-1.157012234,-0.27,0.14,0.23,-0.51,1.218369614
32100,"Marquette, MI","Marquette, MI Micro Area",-0.04,0.90,-0.21,-0.38,-0.50,-0.52,0.35,0.89,-0.92,-0.03,-0.901171926,-0.335836949,-0.799046644,-0.34,-0.16,-0.12,-0.64,0.242183810
32140,"Marshall, MN","Marshall, MN Micro Area",0.76,0.41,-0.62,0.47,-0.24,-0.80,-0.33,-1.65,-0.75,0.21,0.158609470,-1.412021821,-0.517629586,0.10,-1.22,-1.05,-1.11,-0.612830885
32180,"Marshall, MO","Marshall, MO Micro Area",0.44,-0.49,-0.08,-0.89,-0.76,-0.31,-0.66,-1.38,-0.08,-0.57,0.171017423,-0.880257933,-0.916073755,0.08,-1.02,-0.01,-0.60,1.985736377
32220,"Marshall, TX","Marshall, TX Micro Area",0.22,-0.47,0.01,0.75,1.40,-0.78,-0.62,0.74,0.31,-0.61,0.453950227,0.359848924,-0.704421185,-0.19,0.26,1.92,0.21,-0.378501956
32260,"Marshalltown, IA","Marshalltown, IA Micro Area",-0.20,-0.38,-0.99,-1.87,0.23,-1.17,-0.58,-1.67,-0.70,-0.59,0.385830005,-1.328150466,-1.053160170,0.51,-0.64,-1.38,0.79,0.441839439
32280,"Martin, TN","Martin, TN Micro Area",-0.18,-0.25,0.40,-0.39,-0.01,-0.71,0.62,0.25,1.22,-0.62,0.436863743,-1.070072899,2.052141986,-0.49,0.88,0.34,-0.58,1.960505105
32300,"Martinsville, VA","Martinsville, VA Micro Area",0.36,-0.99,0.34,0.23,0.67,-0.64,-0.48,0.40,0.80,-0.23,0.348775737,0.747166640,-0.522918496,0.03,0.73,0.38,-0.39,0.820658422
32340,"Maryville, MO","Maryville, MO Micro Area",0.44,0.44,0.71,-0.20,-3.36,0.46,-0.55,-1.54,-0.47,0.08,-1.032053998,0.110131908,-0.253548907,-0.42,-0.79,1.11,-0.83,NA
32380,"Mason City, IA","Mason City, IA Micro Area",1.47,-0.20,-0.99,0.04,0.69,-1.34,-0.52,-1.67,-1.30,-0.45,-1.230415022,-0.379908246,-0.551114665,0.91,-1.17,-0.64,-1.00,0.254514668
32460,"Mayfield, KY","Mayfield, KY Micro Area",-0.06,-0.77,0.21,0.50,1.51,-0.76,0.18,-0.60,0.96,-0.62,-0.984372500,2.517146023,1.071136540,-0.44,0.29,0.01,-0.99,-0.312967105
32500,"Maysville, KY","Maysville, KY Micro Area",-0.06,-0.51,0.03,1.84,0.20,-1.28,1.33,-0.11,0.16,-0.67,0.398930396,-0.250807770,1.375305261,-0.37,-0.35,0.61,-0.80,1.327820145
32540,"McAlester, OK","McAlester, OK Micro Area",-0.07,-0.76,-0.11,-0.11,-0.87,-0.60,-0.37,0.58,0.75,0.05,1.196587551,-0.346401494,-0.521279035,0.20,-0.66,0.72,-0.46,0.364889584
32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",-0.26,-0.59,2.09,1.16,1.19,3.01,-0.85,-0.44,1.91,-0.25,2.339138831,1.509925734,0.868006184,2.49,0.53,-1.05,0.02,0.378951040
32620,"McComb, MS","McComb, MS Micro Area",0.89,-0.89,1.82,1.51,1.28,0.04,-0.34,0.25,1.94,-0.83,0.151452493,2.226351135,2.257108878,0.12,0.79,2.70,-1.70,1.684683700
32660,"McMinnville, TN","McMinnville, TN Micro Area",-0.18,-0.98,0.56,0.39,0.48,-1.28,-0.31,0.31,1.87,-0.57,-0.306154700,1.279373943,-0.503049316,-0.35,0.08,-0.31,0.82,0.201450782
32700,"McPherson, KS","McPherson, KS Micro Area",1.04,0.65,-1.53,-1.67,0.16,-1.75,0.13,-0.59,-1.42,-0.03,-1.538806810,-0.500918249,1.159873240,2.24,-1.94,-0.86,-0.90,-1.623183322
32740,"Meadville, PA","Meadville, PA Micro Area",-0.40,-0.29,-0.50,-0.75,0.44,-0.67,0.83,0.22,-0.29,-0.50,-0.545395886,0.277673618,-0.308687222,0.29,-0.30,-0.37,-1.17,-0.149233699
32780,"Medford, OR","Medford, OR Metro Area",-0.79,0.44,-0.17,0.18,-1.06,1.94,0.92,1.64,-0.25,-0.87,-0.668303041,-0.153048468,-0.668335579,1.55,0.47,0.07,0.15,0.431401930
32820,"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",-0.90,0.49,0.16,1.18,-0.08,0.89,-0.18,-0.12,0.06,-0.78,0.045189611,-0.003374538,-0.417949083,-0.13,0.51,1.54,4.12,0.492957833
32860,"Menomonie, WI","Menomonie, WI Micro Area",0.39,0.55,-0.75,-1.33,-1.58,0.29,-0.85,-0.90,-1.20,-0.25,-0.046856248,-1.198332912,1.916677528,4.95,-0.77,-0.75,-0.82,-0.723867919
32900,"Merced, CA","Merced, CA Metro Area",-2.70,-1.05,0.82,0.34,-0.20,2.63,-0.57,-0.48,1.22,0.79,0.923000399,-0.278549182,-0.212977019,-0.38,3.02,-0.20,1.37,0.803606622
32940,"Meridian, MS","Meridian, MS Micro Area",1.27,-0.53,0.62,0.99,0.20,-0.05,-0.50,0.62,1.07,-0.82,-0.147454876,0.043356181,0.238324883,-0.37,0.61,1.86,-0.17,0.269148904
32980,"Merrill, WI","Merrill, WI Micro Area",0.39,-0.65,-1.29,-2.07,0.37,-1.35,-0.83,0.04,-0.75,-0.02,1.290938329,1.424346411,-0.302761253,1.31,-1.00,-1.19,-0.71,-0.204736366
33020,"Mexico, MO","Mexico, MO Micro Area",0.44,-1.06,-0.17,-0.80,0.13,-1.52,-0.64,-1.24,0.96,-0.70,0.560998059,-0.495054996,-0.402562195,0.19,0.12,0.26,-0.69,-0.308682893
33060,"Miami, OK","Miami, OK Micro Area",-0.29,-1.02,0.59,-0.53,-0.01,0.14,0.17,-0.63,1.12,-0.43,0.257933627,-0.925147597,-0.978323347,0.09,0.17,0.89,-0.70,1.367052970
33100,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",-0.88,0.88,-0.26,1.90,0.20,2.99,0.01,0.35,-0.35,0.84,-0.133458183,-0.225700915,0.770792681,-0.76,0.35,-0.58,1.07,0.131663971
33140,"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",0.07,-0.59,-0.18,-0.57,-0.36,-0.36,0.10,-1.55,-0.05,-0.85,-0.723663550,1.429519060,-0.221219285,0.75,0.45,0.34,-0.04,-0.249288237
33180,"Middlesborough, KY","Middlesborough, KY Micro Area",0.77,-1.56,3.02,1.50,0.90,0.93,-0.15,0.71,2.52,-0.47,-0.393252793,NA,3.747703374,0.38,1.12,2.22,-0.77,-1.577360974
33220,"Midland, MI","Midland, MI Metro Area",-0.04,1.28,-0.98,0.57,0.51,-0.99,2.30,-0.70,-1.00,-0.11,-0.403542247,0.722123805,0.963280926,0.85,0.02,-0.80,-1.01,-0.347324091
33260,"Midland, TX","Midland, TX Metro Area",-0.05,0.42,-1.38,0.65,-0.78,-0.16,-0.94,-0.17,-0.38,4.48,-0.371054943,-0.571828636,-0.469006341,2.40,-1.47,-0.90,0.01,-1.872488782
33300,"Milledgeville, GA","Milledgeville, GA Micro Area",-0.24,-0.65,1.52,1.46,-1.23,1.26,-0.30,0.51,1.43,0.01,-0.141073829,0.811060290,1.425814226,-0.31,0.32,2.50,1.79,1.504138984
33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area",-0.94,1.32,-0.50,0.69,0.06,0.68,-0.05,-1.56,-0.79,-0.88,-0.852659421,-0.530970206,-0.686058373,-0.46,-0.47,-0.31,1.85,-0.282856935
33420,"Mineral Wells, TX","Mineral Wells, TX Micro Area",-0.05,-0.73,0.07,0.57,-1.16,0.72,-0.73,0.52,1.05,0.95,-0.397274930,0.669095667,-0.965902847,0.36,-0.34,1.02,-0.65,-1.623217431
33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",-1.62,2.01,-1.26,-0.28,0.02,-0.24,-0.37,-0.64,-1.23,-0.17,-0.702178103,-0.921524670,-0.640322728,-0.44,-0.99,-1.26,-0.19,0.179306753
33500,"Minot, ND","Minot, ND Micro Area",0.73,0.44,-1.44,-0.98,-1.32,-1.14,-0.57,-1.05,-1.16,1.42,1.064948811,-0.535376436,0.457230384,0.20,-1.94,-1.85,-0.41,-0.406647395
33540,"Missoula, MT","Missoula, MT Metro Area",-2.34,2.25,-0.29,0.76,-1.44,0.95,-0.33,1.57,-0.94,0.14,0.004135777,-0.190728932,0.247012623,-0.64,-0.21,-0.12,0.20,1.146548815
33580,"Mitchell, SD","Mitchell, SD Micro Area",0.76,0.09,-0.92,-0.82,-0.48,-1.09,-0.45,-1.05,-1.26,0.68,1.384660444,-1.318234929,-0.733165289,1.02,-1.53,-0.80,0.27,-0.632890223
33620,"Moberly, MO","Moberly, MO Micro Area",0.44,-0.95,-0.20,-0.90,0.27,-0.50,-0.62,-1.24,0.83,-0.58,-0.981950898,NA,-0.305514892,-0.32,-0.05,0.29,-1.12,0.052531095
33660,"Mobile, AL","Mobile, AL Metro Area",0.09,0.01,0.22,0.59,0.44,0.43,-0.50,0.41,1.14,0.36,-0.007376550,-0.420873066,1.429634642,0.24,0.41,1.35,1.33,0.015706165
33700,"Modesto, CA","Modesto, CA Metro Area",-2.84,-0.71,-0.09,-0.19,0.16,2.53,-0.50,-0.48,1.09,0.73,0.848022972,-0.254483372,-0.307257634,-0.90,2.29,-0.45,1.49,0.094609405
33740,"Monroe, LA","Monroe, LA Metro Area",-0.20,-0.02,0.95,1.64,0.72,0.05,-0.44,-0.06,0.79,-0.56,-0.278439410,0.182701436,0.402442351,0.15,0.04,1.24,5.14,0.122926673
33780,"Monroe, MI","Monroe, MI Metro Area",1.07,-0.50,-0.99,-1.24,1.02,-0.70,3.01,-1.62,-0.27,-0.36,0.167709963,0.775411188,-0.484301894,-0.39,-0.23,-1.08,-0.38,-1.540372228
33860,"Montgomery, AL","Montgomery, AL Metro Area",-0.36,0.65,0.10,0.53,-0.87,0.38,-0.66,0.51,0.80,-0.82,0.216842516,-0.045736729,0.528886093,-0.08,0.12,1.43,0.69,-0.005463768
33940,"Montrose, CO","Montrose, CO Micro Area",-0.52,0.05,0.00,-1.20,-0.22,1.18,-0.24,1.88,-0.51,0.05,0.159585931,-0.485323616,-0.781094741,-0.65,0.37,-0.40,-0.96,0.539162727
33980,"Morehead City, NC","Morehead City, NC Micro Area",1.15,0.43,-0.80,0.13,-0.08,0.06,-0.36,0.19,0.21,0.96,-0.322063233,-0.920783424,-0.301895855,-0.88,0.59,-0.40,-1.70,0.571497029
34020,"Morgan City, LA","Morgan City, LA Micro Area",-0.56,-1.41,0.25,-0.10,0.48,-0.08,-0.03,-0.92,1.72,-0.58,-0.076054873,-0.536733013,-0.396872897,0.86,1.24,1.11,1.15,-0.554790605
34060,"Morgantown, WV","Morgantown, WV Metro Area",0.83,1.13,0.29,1.39,-0.78,-0.06,0.56,0.54,0.08,-0.65,-0.146554822,0.538252837,1.426910506,-0.40,-0.43,0.13,-0.35,0.681084505
34100,"Morristown, TN","Morristown, TN Metro Area",-0.22,-0.76,-0.11,-0.03,0.55,-0.15,0.22,0.64,1.73,-0.38,0.057839223,0.279325552,-1.305842039,-0.05,0.25,-0.33,0.35,-0.400117869
34140,"Moscow, ID","Moscow, ID Micro Area",1.20,2.69,0.70,0.48,-3.03,0.92,-0.05,0.27,-0.92,-0.01,2.658095589,-0.715907025,0.183418494,-0.96,0.05,0.97,-1.12,0.135238803
34180,"Moses Lake, WA","Moses Lake, WA Micro Area",0.84,-0.71,-0.29,-1.09,-0.38,0.40,-0.95,-0.53,0.51,-0.10,1.735536409,0.715889392,-0.519521942,0.90,0.55,-1.19,-0.17,-1.215245746
34220,"Moultrie, GA","Moultrie, GA Micro Area",-0.24,-1.20,1.13,0.28,-0.66,1.58,-0.23,0.62,0.36,0.13,-0.180571246,-0.352941624,-0.631315642,-0.61,0.05,0.20,-1.70,1.434617762
34260,"Mountain Home, AR","Mountain Home, AR Micro Area",0.65,-0.52,-0.78,-0.33,-0.62,-0.92,-0.79,0.14,0.19,-0.83,-1.195469612,0.433391678,0.271191269,-0.78,-0.54,-0.01,-0.70,NA
34300,"Mountain Home, ID","Mountain Home, ID Micro Area",0.77,-0.61,-0.44,-0.94,-1.51,-0.27,-0.26,1.33,-0.33,-0.72,0.901502012,-0.527863846,-0.538994475,0.58,0.87,0.18,-0.70,-0.365385045
34340,"Mount Airy, NC","Mount Airy, NC Micro Area",0.00,-0.74,-0.03,0.50,1.86,-0.33,-0.15,0.74,1.37,-0.44,0.185470958,-0.800396999,-0.661128086,-0.42,-0.37,-0.42,-0.75,0.344654570
34380,"Mount Pleasant, MI","Mount Pleasant, MI Micro Area",-0.04,0.74,1.42,0.67,-3.03,1.77,3.57,-0.70,-1.35,-0.11,0.507208225,0.703745473,0.835320450,-0.60,0.64,0.78,-0.31,0.117247970
34420,"Mount Pleasant, TX","Mount Pleasant, TX Micro Area",-0.05,-0.82,0.22,-0.49,1.33,0.33,-0.44,0.10,0.36,-0.61,-0.291260365,0.181237705,-0.874392982,0.85,0.67,0.53,0.25,0.399204450
34460,"Mount Sterling, KY","Mount Sterling, KY Micro Area",-0.06,-0.93,0.74,-0.33,-0.06,-0.17,-0.07,0.04,1.63,-0.58,0.196419009,NA,3.382157529,1.54,-0.55,0.81,-1.19,0.571673876
34500,"Mount Vernon, IL","Mount Vernon, IL Micro Area",0.19,-0.78,0.16,0.17,-0.01,-0.69,-0.06,-1.08,0.70,-0.68,0.348379368,0.745811171,-0.996311554,-0.69,-0.13,-0.01,1.63,-0.669306237
34540,"Mount Vernon, OH","Mount Vernon, OH Micro Area",0.48,-0.03,-0.60,-1.60,0.02,-0.09,3.07,-0.84,-0.79,-0.63,0.877378783,-0.032853341,-0.883336903,-1.05,-0.52,-0.18,-1.08,-0.820348839
34580,"Mount Vernon-Acortes, WA","Mount Vernon-Acortes, WA Metro Area",1.17,0.30,-0.53,-0.48,-0.34,1.40,-0.85,0.72,-0.20,-0.30,-0.558870064,-0.785677951,-1.044025572,-0.14,-0.02,-0.53,-0.62,-1.109899945
34620,"Muncie, IN","Muncie, IN Metro Area",0.41,0.11,0.50,0.59,-2.02,0.20,0.72,-1.58,0.68,-0.85,0.056985186,0.218574225,1.203107483,-0.24,0.65,0.80,-0.21,0.530477231
34660,"Murray, KY","Murray, KY Micro Area",-0.06,0.67,0.68,1.06,-0.85,0.51,0.18,-0.11,0.06,-0.62,0.943457235,-0.077650877,-1.158230922,-0.52,-0.24,0.70,-0.81,-0.145872902
34700,"Muscatine, IA","Muscatine, IA Micro Area",-1.40,-0.21,-1.10,-0.97,1.63,-0.86,-0.58,-1.37,-0.88,-0.73,-0.170403969,-0.969146594,-0.455461723,1.88,-1.16,-1.35,0.67,-1.159758452
34740,"Muskegon, MI","Muskegon, MI Metro Area",-0.04,-0.50,0.10,-0.58,-0.43,0.03,2.94,-1.39,-0.14,-0.88,-0.669678101,0.141511561,-0.176479549,-0.44,1.06,0.23,0.73,-0.251234292
34780,"Muskogee, OK","Muskogee, OK Micro Area",1.09,-0.46,0.61,0.44,-0.87,-0.24,-0.06,0.04,1.76,-0.13,0.426259572,-0.470783653,-0.081903947,0.07,0.00,1.24,2.26,0.248963085
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",0.42,0.18,-0.26,-0.30,-0.27,0.44,-0.46,0.34,-0.04,0.76,-0.377172339,-0.320364594,-0.713898465,-0.58,0.32,-0.34,0.77,-0.157071081
34860,"Nacogdoches, TX","Nacogdoches, TX Micro Area",-0.05,0.26,1.06,1.75,-1.60,0.91,-0.57,0.74,0.92,-0.60,-0.299879431,-0.255303329,-0.649709974,-0.29,0.46,2.25,-0.10,0.541449905
34900,"Napa, CA","Napa, CA Metro Area",-0.95,1.34,-1.44,0.61,0.51,1.89,0.45,0.43,0.05,0.30,0.243205030,-0.545126245,-1.003530143,-0.90,-0.38,-1.46,0.49,0.668119439
34940,"Naples-Immokalee-Marco Island, FL","Naples-Immokalee-Marco Island, FL Metro Area",0.77,1.37,-0.75,2.26,-0.45,1.24,0.01,0.35,0.06,0.88,-1.343910753,-0.907888789,-0.717399905,-0.76,-0.44,-0.94,-0.26,-0.877720593
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",-1.21,1.27,-0.75,0.36,-0.36,-0.16,-0.27,-0.11,-0.23,-0.59,0.201140038,-0.526557616,-0.663880286,-0.17,-0.63,-0.44,1.71,0.039860990
35020,"Natchez, MS-LA","Natchez, MS-LA Micro Area",0.89,-0.90,2.28,2.26,1.33,-0.34,-0.29,-0.48,0.92,-0.87,0.357336138,0.366654592,-1.279913584,0.01,0.87,2.69,0.90,1.657348540
35060,"Natchitoches, LA","Natchitoches, LA Micro Area",-0.56,-0.41,2.10,2.62,0.81,1.05,-0.40,0.74,1.09,-0.65,-0.225994973,1.372399637,3.211727364,0.62,1.68,2.14,1.82,0.157619816
35100,"New Bern, NC","New Bern, NC Metro Area",0.00,0.00,-0.23,-0.40,-0.99,0.00,-0.41,0.40,-0.59,0.26,-0.286608010,-1.075491896,-0.387567605,-0.76,0.88,0.43,-0.48,0.776769107
35140,"Newberry, SC","Newberry, SC Micro Area",0.42,-0.67,0.29,-0.17,1.21,-0.96,-0.22,0.40,-0.08,0.02,-0.046160062,0.640036920,-1.374130159,0.50,0.32,-0.07,-0.10,-1.267602787
35220,"New Castle, IN","New Castle, IN Micro Area",0.15,-0.74,-0.26,-0.61,-0.01,-0.65,1.84,-1.58,0.60,-0.85,-0.889184839,-0.186368311,-0.110867996,0.36,-0.39,-0.04,-1.62,0.243583629
35260,"New Castle, PA","New Castle, PA Micro Area",0.89,-0.25,-0.57,0.35,1.14,-0.35,1.42,-0.47,0.12,-0.56,-0.518734481,-0.194308114,1.442295761,-0.05,0.35,-0.18,-0.44,-0.831140318
35300,"New Haven-Milford, CT","New Haven-Milford, CT Metro Area",-0.97,1.34,-0.86,0.39,0.72,1.36,0.88,-0.47,-0.75,0.09,0.066634572,0.114122586,-0.376706062,-0.89,0.11,-0.42,0.11,-0.115386281
35380,"New Orleans-Metairie, LA","New Orleans-Metairie, LA Metro Area",-1.44,0.69,0.03,1.48,0.58,1.09,-0.23,-0.01,0.41,-0.04,-0.160499430,-0.524416861,0.387067770,0.45,-0.69,0.61,1.48,-0.063996918
35420,"New Philadelphia-Dover, OH","New Philadelphia-Dover, OH Micro Area",-0.13,-0.90,-0.60,-1.03,0.44,-0.80,2.73,-0.47,-0.60,-0.66,-0.102352485,0.368156806,-0.737606874,0.01,-1.81,-0.18,-1.44,-0.897536142
35440,"Newport, OR","Newport, OR Micro Area",0.13,0.13,0.09,-0.34,-0.34,0.86,0.02,1.28,-0.46,-0.04,-0.480716465,0.272231645,0.152204768,-0.52,0.04,0.26,0.22,-0.252257570
35460,"Newport, TN","Newport, TN Micro Area",-0.18,-1.32,1.07,0.67,1.23,-0.05,0.22,0.64,1.91,-0.37,0.802565268,NA,4.972358153,-0.05,0.37,0.67,1.65,-0.859344535
35500,"Newton, IA","Newton, IA Micro Area",-0.20,-0.55,-1.30,-1.72,-0.29,-1.02,-0.59,-1.67,0.03,-0.47,-0.683125524,-1.223534843,0.942149841,0.91,-0.36,-0.86,-0.30,0.732561588
35580,"New Ulm, MN","New Ulm, MN Micro Area",0.82,-0.36,-1.45,-1.19,1.09,-1.13,-0.11,-1.67,-1.27,0.05,-1.401825388,-0.814183705,-0.405542184,-0.57,0.88,-1.68,-1.30,-0.301447680
35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",-2.80,1.80,-0.60,1.92,1.28,2.98,0.65,0.17,-0.18,0.12,0.064106742,-0.465451045,-0.380015060,-1.05,-0.99,-0.84,0.32,-0.148417015
35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area",-0.31,0.43,-0.09,0.71,-0.03,-0.23,1.78,-1.39,0.05,-0.66,-0.534828850,0.713985982,1.136559664,-0.58,0.09,0.18,0.66,-1.200736011
35700,"Nogales, AZ","Nogales, AZ Micro Area",-0.27,-0.10,0.59,1.05,0.72,1.87,-0.98,1.47,0.25,1.93,1.155535131,0.089019788,0.590498319,-0.59,0.80,-1.54,-0.93,-0.590639658
