GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,Broadband % population without access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality,,,,
25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA Metro Area",0.24,13.00,20.90,43.91,79.90,24.68,4.92,33.43,26.90,0.20,11.52,0.1169,13.6,443.3772393,0.30,0.988771429,0.972144951,0.7675533426,1.784677531,,,,
25300,"Hannibal, MO","Hannibal, MO Micro Area",0.85,18.80,17.00,41.59,87.30,11.22,7.44,14.29,15.02,0.02,23.46,0.0615,14.27910855,242.4734478,0.49,0.959420258,0.805415045,1.0627911830,1.732412075,,,,
25420,"Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area",0.54,30.90,10.50,43.29,85.10,13.02,19.80,45.76,12.24,0.07,12.76,0.0561,11.59520443,247.062717,0.13,0.96364186,0.776110350,0.8059174742,1.459519593,,,,
25460,"Harrison, AR","Harrison, AR Micro Area",0.93,16.10,16.10,43.42,83.60,13.22,3.78,59.85,17.17,0.00,12.51,0.0789,14.93463027,510.494041,0.56,0.968545674,0.912698754,0.7331945567,2.199431479,,,,
25500,"Harrisonburg, VA","Harrisonburg, VA Metro Area",0.91,28.10,17.20,43.75,79.60,18.24,27.16,61.31,6.39,0.03,20.27,0.0546,11.147053,153.41982,0.14,0.991246402,0.837914851,0.6637154952,1.453885002,,,,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT Metro Area",0.65,38.10,10.10,46.18,87.70,16.51,35.67,56.45,10.49,0.09,9.45,0.0756,11.37966344,214.6055296,0.02,0.965854122,0.813513670,0.7494006478,1.526653553,,,,
25580,"Hastings, NE","Hastings, NE Micro Area",0.93,23.50,12.40,45.57,84.60,9.08,10.49,30.69,12.70,0.14,46.14,0.0538,11.3,230.5894245,0.04,0.992710265,0.768829101,0.8547044990,0.988921619,,,,
25620,"Hattiesburg, MS","Hattiesburg, MS Metro Area",0.80,29.20,21.60,48.16,80.20,17.51,11.14,60.80,19.77,0.05,16.68,0.1065,18.51908085,122.9446545,0.49,0.953197303,0.831785010,0.8681567405,1.445021366,,,,
25700,"Hays, KS","Hays, KS Micro Area",0.93,35.60,16.70,49.50,76.00,13.51,23.98,30.69,9.20,0.06,25.35,0.0339,13.6,293.7084557,0.04,0.975947066,1.081091744,0.7429848788,0.759502319,,,,
25720,"Heber, UT","Heber, UT Micro Area",0.59,38.70,7.80,40.80,81.70,17.36,8.10,90.40,9.90,0.06,13.22,0.0365,11.5,93.49192334,0.21,0.896073566,NA,0.6550579874,1.069078143,,,,
25740,"Helena, MT","Helena, MT Micro Area",0.80,36.80,11.20,40.85,81.80,11.72,11.83,69.19,12.66,0.16,11.91,0.0443,10.86117694,408.362348,0.26,0.972634851,0.812124032,0.7717173680,1.354088198,,,,
25760,"Helena-West Helena, AR","Helena-West Helena, AR Micro Area",0.80,11.30,33.00,49.72,79.80,18.93,4.62,33.31,22.80,0.03,12.32,0.1764,30.3,1191.939051,0.21,0.975782045,0.872875685,0.6314314111,3.260611054,,,,
25780,"Henderson, NC","Henderson, NC Micro Area",0.79,12.10,23.00,50.19,87.50,20.04,8.81,55.26,27.00,0.12,12.84,0.1105,23.1,580.750042,0.06,1.01695969,0.962812760,0.8662515987,1.646535124,,,,
25840,"Hermiston-Pendleton, OR","Hermiston-Pendleton, OR Micro Area",0.79,15.20,17.40,41.91,83.70,15.59,9.93,59.37,19.58,0.06,15.43,0.0868,11.05665846,236.8921223,0.38,0.966625995,0.742346730,0.7223956005,1.866307656,,,,
25860,"Hickory-Lenoir-Morganton, NC","Hickory-Lenoir-Morganton, NC Metro Area",0.74,18.00,16.00,45.59,87.70,13.81,18.82,63.95,19.80,0.07,12.83,0.0917,13.40580383,215.7677035,0.03,0.987243514,0.771590769,0.6623225190,1.011945241,,,,
25880,"Hillsdale, MI","Hillsdale, MI Micro Area",0.78,16.80,17.00,43.91,87.70,14.74,79.23,8.31,15.60,0.05,11.57,0.0760,12.8,184.0898446,0.39,0.973711273,0.920804809,1.2595646470,1.210406190,,,,
25940,"Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",0.85,36.60,13.40,47.65,81.70,17.96,8.15,50.32,10.86,0.15,12.76,0.0711,10.57984505,379.1786843,0.65,0.939170385,0.778166472,0.6290763162,1.224530870,,,,
25980,"Hinesville, GA","Hinesville, GA Metro Area",0.75,18.50,17.30,40.63,71.20,16.70,13.38,60.80,20.14,0.12,11.34,0.1367,16.75943284,387.7876256,0.10,0.95261774,1.115376212,0.9593374092,1.373170297,,,,
26020,"Hobbs, NM","Hobbs, NM Micro Area",0.77,13.10,16.10,44.18,89.30,13.03,2.27,64.67,21.70,0.54,26.49,0.0661,14.3,438.8452486,0.12,0.884451617,1.401309362,0.7977859663,3.175851381,,,,
26090,"Holland, MI","Holland, MI Micro Area",0.75,22.30,10.80,40.61,89.60,12.15,84.40,10.72,13.00,0.02,15.77,0.0473,9.1,245.5063569,0.29,0.961817074,0.893577391,0.7455802324,1.369200901,,,,
26140,"Homosassa Springs, FL","Homosassa Springs, FL Metro Area",0.88,17.80,17.40,45.35,85.20,14.32,12.75,50.55,17.30,0.14,8.75,0.1165,15.5,296.2685977,0.10,0.977989023,1.052507422,0.9770432668,1.903410957,,,,
26220,"Hood River, OR","Hood River, OR Micro Area",0.80,30.20,12.10,43.51,91.00,16.85,8.40,87.74,14.80,0.09,16.70,0.0478,8.5,147.027027,0.42,0.983352485,1.307753390,0.6718720238,1.252176600,,,,
26300,"Hot Springs, AR","Hot Springs, AR Metro Area",0.80,20.10,19.10,48.87,84.60,17.21,5.94,74.53,18.70,0.01,13.19,0.0911,17.1,644.6414182,0.03,0.966078992,0.798829746,0.7723334077,1.915795674,,,,
26340,"Houghton, MI","Houghton, MI Micro Area",0.98,32.30,21.00,46.45,81.70,16.11,28.15,67.71,14.02,0.00,13.07,0.0736,15.19039313,158.7211891,0.25,0.995723579,0.913779167,1.6280784910,1.825033923,,,,
26380,"Houma-Thibodaux, LA","Houma-Thibodaux, LA Metro Area",0.88,15.30,18.20,45.55,87.90,12.44,18.52,24.14,21.40,0.04,15.79,0.0627,13.13111177,345.6097213,0.19,0.961080633,0.801991637,0.9642551121,1.882180878,,,,
26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area",0.43,31.90,14.80,48.70,84.20,18.73,8.86,33.92,16.03,0.05,19.07,0.0665,16.17656862,569.16655,0.41,0.95782289,0.947167215,0.7676247484,1.515768678,,,,
26460,"Hudson, NY","Hudson, NY Micro Area",0.89,30.10,11.40,46.08,91.80,14.76,25.48,56.45,13.10,0.06,8.34,0.0551,9.9,145.5364705,0.38,0.994114048,0.873117029,0.8069429117,1.597166100,,,,
26500,"Huntingdon, PA","Huntingdon, PA Micro Area",0.73,15.30,13.60,40.79,88.80,11.03,17.46,63.10,12.80,0.05,7.42,0.0729,13.1,182.2089329,0.26,1.014215616,0.505378787,0.9443747484,0.951798080,,,,
26540,"Huntington, IN","Huntington, IN Micro Area",0.94,18.10,11.60,38.51,84.90,10.64,25.02,5.91,14.40,0.01,27.23,0.0516,11.8,32.97246799,0.26,0.932676984,0.456349642,0.7756887784,0.971664962,,,,
26580,"Huntington-Ashland, WV-KY-OH","Huntington-Ashland, WV-KY-OH Metro Area",0.68,19.40,18.80,47.80,87.60,12.73,44.73,63.23,23.90,0.02,18.22,0.0704,14.40534822,255.4490957,0.18,0.969848215,0.964791043,1.3220051390,2.216322869,,,,
26620,"Huntsville, AL","Huntsville, AL Metro Area",0.86,37.30,13.90,46.65,85.00,12.28,9.54,53.17,15.44,0.01,16.89,0.0745,13.90618161,517.3261387,0.08,0.946675648,0.893811016,0.8445722148,1.345944883,,,,
26660,"Huntsville, TX","Huntsville, TX Micro Area",0.78,18.70,23.00,47.01,82.40,18.53,8.71,47.75,17.27,0.03,15.11,0.0529,22.6080967,343.6687732,0.37,1.041081665,0.769888724,0.6363532627,1.913759487,,,,
26700,"Huron, SD","Huron, SD Micro Area",0.89,19.60,23.70,39.77,85.60,13.62,8.51,19.19,11.90,0.20,20.05,0.0286,12.3,258.1591891,0.16,0.939362969,0.829257216,0.8057482757,0.604900815,,,,
26740,"Hutchinson, KS","Hutchinson, KS Micro Area",0.93,20.00,14.00,43.03,83.50,11.87,18.57,30.69,12.30,0.09,18.82,0.0517,13.7,354.9803269,0.22,0.963708168,0.918239293,0.8189106215,1.117988132,,,,
26780,"Hutchinson, MN","Hutchinson, MN Micro Area",0.90,18.00,8.40,40.00,88.60,10.66,16.77,14.37,8.30,0.10,15.94,0.0377,7.9,92.23029626,0.39,0.969687978,0.346694956,0.6846132717,2.050499507,,,,
26820,"Idaho Falls, ID","Idaho Falls, ID Metro Area",0.89,27.50,11.50,43.81,83.00,13.11,13.73,83.78,14.55,0.00,14.61,0.0477,11.51910013,228.3024362,0.34,0.923186792,1.342354760,0.6672864272,1.413549362,,,,
26860,"Indiana, PA","Indiana, PA Micro Area",0.83,22.70,16.60,46.07,81.20,15.71,10.86,63.23,16.90,0.04,13.10,0.0773,14.4,283.6463224,0.23,0.979412946,0.752385036,0.8759046009,2.605376843,,,,
26900,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN Metro Area",0.43,33.10,13.70,46.69,85.00,14.65,32.69,22.27,15.01,0.00,20.82,0.0695,14.17823297,664.082594,0.23,0.966803204,0.794345656,0.7511701015,1.511015663,,,,
26940,"Indianola, MS","Indianola, MS Micro Area",0.91,14.50,32.50,48.48,87.40,21.86,11.89,24.14,23.30,0.04,17.21,0.1967,30.4,0,0.40,1.087124941,0.956701727,0.7356311262,1.409543632,,,,
26960,"Ionia, MI","Ionia, MI Micro Area",0.78,16.20,13.10,39.83,85.60,14.44,84.40,10.72,14.20,0.06,14.29,0.0815,11.1,246.5249617,0.50,0.985281715,0.748122641,0.8109386165,0.903475489,,,,
26980,"Iowa City, IA","Iowa City, IA Metro Area",0.76,47.90,16.50,47.60,76.80,17.64,8.08,11.00,7.96,0.02,25.22,0.0334,13.35431422,277.5238096,0.11,1.008708322,0.788452724,0.8807181157,1.416874294,,,,
27020,"Iron Mountain, MI-WI","Iron Mountain, MI-WI Micro Area",0.84,24.00,14.30,44.48,89.10,11.80,22.56,67.71,13.69,0.09,18.45,0.0698,11.40378366,13.01235148,0.35,0.952165665,0.787179479,0.7692825690,1.727657909,,,,
27060,"Ithaca, NY","Ithaca, NY Metro Area",0.94,52.60,20.40,49.37,76.00,20.16,24.76,41.93,11.90,0.03,5.90,0.0537,13.5,122.7570465,0.04,0.979869428,0.812869936,1.1299619170,1.611317807,,,,
27100,"Jackson, MI","Jackson, MI Metro Area",0.78,21.10,15.20,44.51,84.90,15.95,79.75,10.72,13.20,0.05,12.80,0.0895,13.4,475.6864336,0.28,1.003592111,0.682901171,0.8244564620,1.921849394,,,,
27140,"Jackson, MS","Jackson, MS Metro Area",0.63,29.70,18.50,47.97,85.40,16.94,11.48,42.48,18.79,0.04,17.83,0.0854,19.65235133,357.4396808,0.43,0.994071638,0.897942564,0.8656753168,1.671998076,,,,
27160,"Jackson, OH","Jackson, OH Micro Area",0.77,15.80,20.60,42.91,87.80,13.91,68.00,50.22,21.70,0.02,9.71,0.1121,17.4,146.8905588,0.28,0.990114073,NA,1.1545248030,NA,,,,
27180,"Jackson, TN","Jackson, TN Metro Area",0.87,23.40,19.70,46.76,89.00,16.61,22.34,51.64,19.17,0.01,9.71,0.0770,17.10200487,710.036106,0.28,0.973153001,0.847570120,0.6771417002,1.952844488,,,,
27220,"Jackson, WY-ID","Jackson, WY-ID Micro Area",0.87,50.70,7.30,47.49,82.70,15.35,7.92,73.76,8.01,0.03,13.63,0.0320,10.09709635,28.03247702,0.18,0.974189959,3.034474788,0.6825839102,1.305673787,,,,
27260,"Jacksonville, FL","Jacksonville, FL Metro Area",0.75,29.90,13.90,46.76,81.20,18.02,16.70,50.55,15.59,0.14,12.87,0.0818,16.62436225,499.8893922,0.07,0.975107312,0.811634149,0.9867584834,1.381697243,,,,
27300,"Jacksonville, IL","Jacksonville, IL Micro Area",0.83,20.30,14.90,43.88,82.30,10.22,9.45,10.29,10.93,0.00,18.53,0.0757,12.18397423,150.8351156,0.67,0.97221105,0.728134341,0.5025997517,2.315243156,,,,
27340,"Jacksonville, NC","Jacksonville, NC Metro Area",0.79,20.20,14.10,40.65,71.60,16.32,12.86,50.09,16.60,0.10,6.09,0.1176,14.7,209.0471695,0.00,0.976308491,0.967622146,0.9634600487,1.194205833,,,,
27380,"Jacksonville, TX","Jacksonville, TX Micro Area",0.78,18.10,18.70,45.10,88.40,17.23,8.21,63.84,28.10,0.03,16.29,0.0603,19.2,394.9055121,0.63,0.999278586,0.661956528,0.6416569721,1.832346803,,,,
27420,"Jamestown, ND","Jamestown, ND Micro Area",0.97,24.00,11.10,42.27,83.40,8.83,10.38,19.19,11.90,0.23,34.63,0.0260,7.2,284.6549456,0.05,1.022994844,0.604847380,0.8791496620,0.849580278,,,,
27460,"Jamestown-Dunkirk-Fredonia, NY","Jamestown-Dunkirk-Fredonia, NY Micro Area",0.88,21.20,18.50,44.16,86.70,16.24,16.59,43.89,16.00,0.04,49.64,0.0787,12.4,271.3833681,0.07,0.970490884,0.805635866,0.7111764780,1.257188394,,,,
27500,"Janesville-Beloit, WI","Janesville-Beloit, WI Metro Area",0.84,21.40,14.30,41.74,85.60,14.90,9.53,6.28,14.60,0.01,34.48,0.0739,10.9,230.511251,0.09,0.986218535,0.721552362,0.7156396702,1.351480929,,,,
27540,"Jasper, IN","Jasper, IN Micro Area",0.86,19.40,10.20,41.35,91.30,8.83,35.05,30.45,14.33,0.02,19.37,0.0311,9.682726727,319.3981771,0.59,0.973255189,0.829532238,0.6226196445,1.227787984,,,,
27600,"Jefferson, GA","Jefferson, GA Micro Area",0.75,19.70,12.50,43.00,91.40,15.23,12.77,55.26,19.00,0.06,24.07,0.0494,9.6,222.3924485,0.07,0.953095611,0.917940190,0.8507874074,1.406313558,,,,
27620,"Jefferson City, MO","Jefferson City, MO Metro Area",0.90,25.90,11.90,41.51,85.00,10.35,8.74,25.83,14.73,0.02,17.74,0.0677,12.9720107,265.1419174,0.43,1.002204858,0.752114914,0.8216717313,1.793321684,,,,
27700,"Jesup, GA","Jesup, GA Micro Area",0.75,12.70,21.30,45.33,84.30,14.11,15.29,60.80,27.50,0.11,14.65,0.1283,15.8,591.0205178,0.16,0.942903977,0.722040124,0.6463724891,NA,,,,
27740,"Johnson City, TN","Johnson City, TN Metro Area",0.76,25.50,19.10,48.63,85.20,14.32,23.06,61.31,20.29,0.05,17.47,0.0652,13.99111916,307.9670267,0.10,0.990904827,0.912248181,0.9074340553,2.175534071,,,,
27780,"Johnstown, PA","Johnstown, PA Metro Area",0.61,20.90,15.60,43.88,87.90,11.82,11.70,63.10,16.80,0.04,10.02,0.0831,13.5,169.0999074,0.10,0.974966047,0.659653314,0.8084576557,2.246003542,,,,
27860,"Jonesboro, AR","Jonesboro, AR Metro Area",0.88,23.20,18.90,47.44,77.60,15.22,4.68,33.31,19.04,0.01,13.16,0.0642,17.59200192,415.8413076,0.30,0.959472199,0.735166370,0.7546830929,1.640962047,,,,
27900,"Joplin, MO","Joplin, MO Metro Area",0.85,21.60,15.90,44.57,86.50,13.47,22.17,29.57,16.10,0.01,21.43,0.0598,13.440804,363.444103,0.27,0.970956434,0.753644512,0.7217971453,1.538600684,,,,
27920,"Junction City, KS","Junction City, KS Micro Area",0.93,21.40,14.90,38.30,70.60,17.52,16.59,43.17,17.30,0.01,12.64,0.0922,17.2,484.2099662,0.14,0.975326744,1.021841217,0.8364663269,1.213680605,,,,
28020,"Kalamazoo-Portage, MI","Kalamazoo-Portage, MI Metro Area",0.75,33.20,16.50,46.23,81.10,15.35,84.40,10.72,15.64,0.02,14.74,0.0736,13.64321211,492.965058,0.21,0.963587946,0.841725939,0.7904081109,1.653732647,,,,
28060,"Kalispell, MT","Kalispell, MT Micro Area",0.79,29.10,13.60,45.27,86.30,16.62,11.05,77.24,13.80,0.14,13.37,0.0653,12.8,305.0168204,0.21,0.967994297,1.089972972,0.8319469168,1.136163116,,,,
28100,"Kankakee, IL","Kankakee, IL Metro Area",0.83,19.80,15.10,42.64,88.70,16.72,19.98,2.23,18.00,0.01,17.54,0.0842,13,317.8417569,0.09,0.972909482,0.775647436,0.8401262379,2.431212942,,,,
28140,"Kansas City, MO-KS","Kansas City, MO-KS Metro Area",0.42,35.70,11.50,45.69,84.30,14.18,11.16,6.93,13.13,0.03,16.63,0.0568,13.6203876,457.9330233,0.40,0.963623891,0.794906707,0.7740053742,1.359709627,,,,
28260,"Kearney, NE","Kearney, NE Micro Area",0.93,32.10,13.80,44.34,77.10,10.96,8.72,30.69,10.05,0.19,24.22,0.0332,11.77947816,182.3659195,0.16,0.967212744,0.936073604,0.7603391507,1.136769026,,,,
28300,"Keene, NH","Keene, NH Micro Area",0.81,32.60,10.20,44.57,83.20,17.31,49.73,56.45,13.20,0.04,7.68,0.0504,9.9,187.3060928,0.31,0.987970313,0.989841070,1.0322419210,1.692304035,,,,
28340,"Kendallville, IN","Kendallville, IN Micro Area",0.79,14.00,9.30,41.33,85.00,12.15,54.55,8.31,14.80,0.01,17.55,0.0698,10.3,158.039026,0.44,0.987721934,0.373281394,0.7252654785,1.020969417,,,,
28380,"Kennett, MO","Kennett, MO Micro Area",0.85,12.90,26.60,47.00,81.20,14.73,3.63,33.31,29.40,0.02,14.98,0.0787,20,502.1256116,0.63,0.980864038,0.875234305,0.8137734894,2.571690579,,,,
28420,"Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area",0.84,26.00,14.20,42.61,83.90,16.61,4.67,32.08,16.30,0.08,9.15,0.0661,9.798871152,199.7260917,0.00,0.93018388,0.919785772,0.6760582939,1.611342159,,,,
28500,"Kerrville, TX","Kerrville, TX Micro Area",0.78,25.90,13.80,45.93,83.20,18.16,2.64,89.86,20.30,0.24,14.93,0.0820,15.1,237.5226681,0.27,0.979736118,0.593039576,0.7380912170,0.996716620,,,,
28620,"Kill Devil Hills, NC","Kill Devil Hills, NC Micro Area",0.79,27.40,10.50,41.96,85.10,16.53,13.13,50.09,18.96,0.00,11.69,0.0646,12.17799557,243.0305575,0.30,0.985341465,0.557917246,0.6781355016,1.363744991,,,,
28660,"Killeen-Temple, TX","Killeen-Temple, TX Metro Area",0.85,22.40,14.00,42.74,76.80,14.32,6.20,55.88,17.99,0.13,12.04,0.0876,19.11254267,367.5334473,0.40,0.974776586,0.994397554,0.8593112329,1.268540770,,,,
28700,"Kingsport-Bristol-Bristol, TN-VA","Kingsport-Bristol-Bristol, TN-VA Metro Area",0.63,20.00,17.10,46.33,86.30,12.04,22.43,66.28,20.98,0.05,11.64,0.0774,12.40168591,348.1214997,0.12,0.972311646,0.982346878,0.8615108354,1.705343483,,,,
28740,"Kingston, NY","Kingston, NY Metro Area",0.89,31.40,13.20,45.53,88.80,20.89,25.83,54.22,12.10,0.08,8.48,0.0853,9.9,173.8820774,0.01,0.975053128,0.696377640,0.8461628196,1.513348381,,,,
28780,"Kingsville, TX","Kingsville, TX Micro Area",0.83,23.80,23.80,46.56,79.40,19.32,2.78,20.65,16.84,0.12,22.72,0.1040,12.2039708,505.8646281,0.50,0.941557911,1.016678954,0.9432537056,1.900468685,,,,
28820,"Kinston, NC","Kinston, NC Micro Area",0.88,13.50,22.30,46.80,83.10,18.81,10.22,55.44,25.00,0.16,11.15,0.1251,20.2,752.8122046,0.18,1.007136403,0.847938434,0.6755693747,2.247593241,,,,
28860,"Kirksville, MO","Kirksville, MO Micro Area",0.85,28.00,24.90,50.78,73.90,18.45,7.80,10.22,16.90,0.03,40.10,0.0644,17.97373264,234.3345216,0.63,1.017565325,0.920002699,1.0267990550,1.833468380,,,,
28900,"Klamath Falls, OR","Klamath Falls, OR Micro Area",0.70,18.90,18.70,44.54,82.40,18.37,19.74,87.74,17.60,0.00,14.59,0.1131,14.9,217.6045115,0.14,0.968691371,0.632783609,0.8144000406,1.947438536,,,,
28940,"Knoxville, TN","Knoxville, TN Metro Area",0.53,28.30,15.80,47.86,85.60,13.66,19.02,65.66,17.81,0.05,18.71,0.0683,12.93122868,422.6194432,0.22,0.975174466,0.856680919,0.8417596048,1.595505589,,,,
29020,"Kokomo, IN","Kokomo, IN Metro Area",0.68,20.40,16.50,44.11,84.20,13.26,25.02,5.91,19.50,0.01,19.94,0.0761,14.8,431.3200972,0.10,0.965659588,0.748289038,0.9023267225,1.852554935,,,,
29060,"Laconia, NH","Laconia, NH Micro Area",0.95,31.50,9.10,42.81,89.40,15.35,60.13,79.37,12.30,0.04,9.15,0.0469,9.3,238.6910809,0.05,0.999530246,0.738693933,0.7849926453,1.326506246,,,,
29100,"La Crosse-Olaska, WI-MN","La Crosse-Olaska, WI-MN Metro Area",0.84,31.50,13.70,44.04,81.90,13.02,9.88,20.79,7.70,0.04,14.48,0.0661,11.30481692,126.2651063,0.34,0.984519611,0.634344887,0.8688588260,1.039731940,,,,
29180,"Lafayette, LA","Lafayette, LA Metro Area",0.68,22.10,18.10,47.94,85.30,14.16,17.90,22.40,17.64,0.01,13.72,0.0511,14.98859056,411.4061554,0.15,0.940353883,0.771382018,0.8907149175,1.092648463,,,,
29200,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette, IN Metro Area",0.68,33.60,19.60,46.04,74.40,17.53,23.28,4.07,16.23,0.01,16.27,0.0702,15.16756325,211.5309934,0.57,0.980214573,0.838390496,0.8042918438,1.755871431,,,,
29260,"La Grande, OR","La Grande, OR Micro Area",0.82,24.00,17.40,47.36,80.20,19.15,10.25,59.37,14.10,0.07,14.84,0.0618,15.6,137.3520081,0.28,NA,0.833074039,1.0101111060,1.790106154,,,,
29300,"LaGrange, GA","LaGrange, GA Micro Area",0.75,18.50,21.30,47.59,84.10,20.47,8.48,55.26,14.90,0.03,19.76,0.1074,18,332.1523472,0.12,0.929813773,0.786984216,1.2141328340,2.008459904,,,,
29340,"Lake Charles, LA","Lake Charles, LA Metro Area",0.67,21.40,16.50,46.54,84.70,13.29,11.16,42.25,19.86,0.12,53.89,0.0727,13.73257546,613.3852882,0.58,0.96851508,0.807627560,1.0976911640,1.368610498,,,,
29380,"Lake City, FL","Lake City, FL Micro Area",0.85,16.40,16.80,46.29,81.60,15.86,21.70,55.67,22.00,0.12,16.30,0.1173,17.5,570.5549744,0.20,0.975153787,0.862254317,1.1372540920,2.357899505,,,,
29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",0.97,12.30,18.60,44.51,80.10,16.94,1.06,91.98,20.30,0.23,15.67,0.1168,17.8,221.3248621,0.20,0.999016914,0.854364196,0.9023518769,2.130174254,,,,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL Metro Area",0.84,19.50,17.30,43.91,85.00,17.72,9.88,50.55,20.60,0.16,15.10,0.0955,15,340.5105572,0.11,0.986446715,0.866032541,0.8869288299,1.588235310,,,,
29540,"Lancaster, PA","Lancaster, PA Metro Area",0.50,26.50,10.40,42.29,88.40,15.62,21.49,47.01,11.40,0.08,11.74,0.0546,9.8,170.4333623,0.04,0.947233639,0.780575093,0.7048417805,1.252239291,,,,
29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI Metro Area",0.80,34.10,16.70,45.31,79.20,16.54,85.87,10.72,13.06,0.07,14.31,0.0781,13.60901088,441.1008462,0.30,0.97762362,0.912331699,0.9028475378,1.514547807,,,,
29660,"Laramie, WY","Laramie, WY Micro Area",0.71,49.80,23.00,47.20,69.70,23.44,7.73,86.55,10.20,0.18,28.54,0.0458,17.3,137.9328638,0.03,NA,1.202568403,0.9322212120,1.354768470,,,,
29700,"Laredo, TX","Laredo, TX Metro Area",0.74,17.40,31.50,49.12,88.90,30.70,2.42,48.29,26.00,0.09,11.39,0.0593,8.1,381.8164985,0.02,0.96260567,1.987127117,1.0647935130,2.009725158,,,,
29780,"Las Vegas, NM","Las Vegas, NM Micro Area",0.81,19.60,30.90,50.44,91.60,20.76,3.16,73.40,25.30,0.53,17.33,0.0491,13.5,479.9169099,0.82,1.027777332,0.955699212,1.0500784910,1.601420298,,,,
29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area",0.34,23.30,14.60,45.44,80.40,21.19,0.55,94.82,17.90,0.25,32.52,0.0962,12.8,757.0394724,0.04,0.989176517,0.894698173,0.7640136723,1.400102130,,,,
29860,"Laurel, MS","Laurel, MS Micro Area",0.91,17.50,21.80,48.17,92.60,14.51,9.90,60.80,23.32,0.05,40.91,0.0728,18.82786823,180.126212,0.61,0.979197789,0.837501778,0.7404986596,2.249792712,,,,
29900,"Laurinburg, NC","Laurinburg, NC Micro Area",0.79,15.90,29.80,46.57,85.50,20.89,6.74,60.80,27.60,0.11,16.35,0.1336,24.9,694.2853871,0.08,1.02637686,0.814498022,1.1339614490,1.924952188,,,,
29940,"Lawrence, KS","Lawrence, KS Metro Area",0.93,50.00,18.70,47.53,73.10,20.42,15.75,10.22,11.60,0.03,35.16,0.0527,16.5,224.9513619,0.05,0.985679737,0.933604267,0.9252071044,1.344249423,,,,
29980,"Lawrenceburg, TN","Lawrenceburg, TN Micro Area",0.90,12.20,18.30,42.13,91.20,14.13,10.63,42.54,23.30,0.01,47.17,0.0877,13.6,462.4004718,0.54,0.968829067,0.655788028,0.8136541974,4.016386981,,,,
30020,"Lawton, OK","Lawton, OK Metro Area",0.77,21.50,16.60,44.73,71.50,15.34,10.53,44.47,20.39,0.28,22.54,0.0897,17.55368083,670.4493299,0.48,0.949741796,0.935301117,0.9525506816,1.197136006,,,,
30060,"Lebanon, MO","Lebanon, MO Micro Area",0.85,13.70,17.70,42.12,88.20,16.65,10.04,48.92,20.40,0.01,20.54,0.0843,15.3,290.8043705,0.45,0.968485244,0.698970017,1.1920684380,1.614346597,,,,
30140,"Lebanon, PA","Lebanon, PA Metro Area",0.55,20.40,10.50,40.41,87.60,13.52,21.49,48.00,11.70,0.08,37.30,0.0650,9.3,153.9415769,0.04,0.960930134,0.893423345,0.7975437469,1.608402587,,,,
30220,"Levelland, TX","Levelland, TX Micro Area",0.78,13.60,14.90,43.42,82.00,11.68,1.82,41.17,16.20,0.58,32.30,0.0721,12.2,447.6351351,0.22,1.004460583,0.650866931,0.8166478067,3.048399198,,,,
30260,"Lewisburg, PA","Lewisburg, PA Micro Area",0.73,23.80,10.20,44.82,83.50,14.18,11.74,49.98,11.80,0.06,16.41,0.0491,11.1,66.92395208,0.21,1.004962051,0.628007514,0.6679454796,1.079569316,,,,
30280,"Lewisburg, TN","Lewisburg, TN Micro Area",0.76,13.40,13.50,42.83,89.50,12.41,10.63,42.54,21.40,0.03,67.25,0.0842,12.2,512.2674575,0.36,0.975299767,0.635278868,0.6176986021,2.370256240,,,,
30300,"Lewiston, ID-WA","Lewiston, ID-WA Metro Area",0.81,22.20,14.00,41.78,83.60,12.80,11.73,63.65,16.74,0.07,20.25,0.0670,13.76418468,168.4575828,0.10,0.989604275,1.096391883,0.9408148906,1.286145134,,,,
